sentences,words,OOV,logprob,ppl,ppl1
30,163,10,-470.065,370.393,1181.2
2,150,1,-382.628,341.946,369.803
29,223,1,-458.131,66.8688,115.785
33,224,2,-543.7,135.568,281.255
30,220,5,-551.182,177.714,366.13
39,256,1,-628.646,137.483,291.929
39,234,1,-616.491,184.719,442.47
52,310,0,-730.208,104.028,226.73
52,335,0,-662.274,51.4401,94.8279
3,256,1,-629.335,274.969,293.752
46,274,10,-586.365,77.8932,166.372
36,229,3,-522.038,98.2901,204.127
1,18,0,-31.6172,46.1387,57.0839
30,254,1,-651.821,201.028,377.024
33,267,4,-736.016,306.578,628.839
25,252,3,-671.52,282.361,497.587
20,160,18,-391.944,262.668,575.663
42,319,16,-778.127,180.07,369.893
39,209,2,-556.309,182.566,486.949
1,1,1,-1.09593,12.4719,undefined
33,233,3,-563.01,138.268,280.458
46,340,6,-801.935,128.931,251.77
16,93,4,-285.536,524.075,1615.38
28,230,17,-572.147,236.622,485.443
29,184,0,-396.331,72.5622,142.553
48,213,0,-505.366,86.3511,235.836
4,207,12,-505.66,347.542,391.86
37,322,2,-829.517,210.658,391.058
30,330,0,-707.259,92.174,139.062
43,271,0,-554.63,58.3899,111.328
38,259,0,-589.768,96.7719,189.276
44,300,3,-762.678,172.421,369.775
31,198,4,-513.096,190.734,441.395
42,283,15,-818.861,438.013,1136.19
36,256,1,-610.424,125.221,247.64
26,251,0,-628.282,185.424,318.504
46,294,0,-675.464,96.9745,198.379
35,347,12,-826.964,171.806,294.137
39,257,1,-689.038,216.632,491.535
40,357,6,-788.277,103.765,176.118
36,237,2,-583.548,142.336,304.217
38,257,1,-570.674,87.3108,169.51
42,261,11,-607.57,120.426,269.327
28,209,5,-517.323,169.762,343.477
19,195,1,-476.254,172.161,285.048
31,230,1,-582.632,174.137,350.142
41,323,4,-927.182,376.274,806.354
32,297,2,-700.89,139.122,237.629
29,210,0,-545.525,191.66,396.04
26,183,3,-419.611,108.879,214.373
33,227,5,-541.215,132.56,274.098
47,388,2,-1105.76,357.867,732.263
46,343,4,-848.147,159.58,317.62
26,188,9,-520.805,347.147,811.944
37,357,23,-1006.16,515.244,1029.07
41,366,3,-833.049,115.346,197.198
40,270,6,-703.361,205.914,461.578
29,204,4,-575.871,327.129,757.449
22,233,1,-598.888,227.943,381.429
28,218,8,-504.774,132.099,253.33
14,131,13,-365.538,587.795,1252.5
67,346,14,-842.18,129.041,344.102
59,414,6,-869.99,72.9345,135.621
48,181,5,-500.392,171.353,696.841
93,679,9,-1720.06,179.615,369.197
84,466,6,-1193.49,156.287,393.144
82,564,9,-1422.36,170.966,365.442
70,539,0,-990.701,42.3415,68.8708
56,399,12,-855.819,85.4815,162.712
107,704,20,-1750.81,163.459,362.794
79,353,23,-893.242,152.745,509.09
100,669,30,-1735.42,223.019,519.809
54,524,0,-968.145,47.3142,70.4053
72,523,1,-1101.32,71.4612,128.767
40,498,2,-1079.75,103.384,150.283
52,475,15,-1219.24,240.62,447.225
22,297,26,-652.968,169.262,256.729
71,533,0,-1101.44,66.6159,116.545
88,503,11,-1181.04,108.71,251.468
105,578,32,-1859.48,718.374,2544.77
154,736,30,-1820.56,130.898,379.053
59,392,4,-937.698,125.245,261.065
78,433,0,-1031.07,104.173,240.563
42,326,6,-788.375,150.602,290.851
22,128,6,-354.398,289.133,803.344
61,412,18,-875.082,83.8026,166.349
87,477,12,-1224.16,165.076,429.145
40,321,22,-744.804,157.421,309.73
69,535,30,-1246.98,148.742,294.62
95,481,22,-1153.33,120.733,325.615
48,471,3,-1084.02,126.128,207.148
88,439,14,-1208.62,226.979,697.931
79,468,7,-1073.62,97.3167,213.253
94,595,37,-1276.46,90.732,193.893
60,369,1,-767.69,62.1825,121.931
54,524,0,-968.145,47.3142,70.4053
113,639,1,-1269.52,49.0273,97.6881
50,257,1,-592.139,86.1178,205.608
78,465,2,-1065.79,93.3351,200.416
19,272,19,-672.653,297.158,455.729
39,213,0,-523.382,119.375,286.544
21,118,0,-292.2,126.519,299.412
55,463,9,-1142.09,175.304,327.805
80,291,25,-854.953,295.775,1637.22
42,308,3,-692.089,98.7397,185.842
49,379,7,-921.969,154.864,300.893
7,737,57,-1820.08,445.983,474.887
58,493,27,-1294.06,294.837,598.348
45,251,23,-647.655,235.701,692.773
124,653,13,-1308.02,51.5313,110.607
56,421,2,-929.086,90.359,164.964
61,555,1,-1405.87,193.182,344.882
57,373,8,-868.344,114.205,239.345
59,452,0,-917.549,62.4589,107.146
58,371,6,-835.403,94.395,194.436
40,377,0,-704.457,48.9042,73.8903
61,468,18,-1040.26,108.575,204.968
86,697,8,-1468.63,78.5238,135.373
88,524,60,-1204.75,152.237,394.862
140,560,13,-1510.76,158.149,577.96
67,574,6,-1385.61,152.075,275.074
45,305,0,-606.092,53.9128,97.093
64,632,0,-1261.34,64.9038,99.0356
15,104,5,-262.362,200.181,446.809
44,459,1,-979.27,89.2764,137.45
30,136,5,-344.901,138.753,429.37
72,379,15,-870.174,99.0401,245.803
106,633,2,-1225.11,45.9512,87.406
35,193,3,-418.697,72.5901,159.835
9,333,26,-785.528,306.088,362.011
53,511,10,-1395.66,330.549,610.579
95,572,4,-1165.66,57.3011,112.777
72,613,40,-1507.62,217.466,427.658
54,524,0,-968.145,47.3142,70.4053
40,412,15,-1101.4,331.407,594.707
6,33,0,-81.2534,121.177,289.884
80,431,11,-1030.07,114.851,283.493
115,546,40,-1456.02,221.121,754.226
88,716,0,-1480.85,69.4785,117.01
55,401,29,-863.056,105.005,208.95
40,377,0,-704.457,48.9042,73.8903
64,309,7,-757.71,117.556,322.829
71,427,4,-1082.7,155.487,362.718
18,122,3,-266.751,88.5292,174.423
55,421,19,-1001.57,155.457,310.067
45,144,4,-467.83,337.916,2196.04
60,377,4,-930.982,141.278,313.279
36,316,1,-876.676,314.523,606.873
88,495,4,-1178.8,108.624,251.662
3,36,2,-79.3831,139.794,216.171
87,690,21,-1688.34,171.104,333.951
106,646,5,-1237.06,45.2935,85.0919
87,475,0,-912.487,42.0381,83.373
76,643,2,-1702.6,236.928,453.066
31,212,9,-488.818,122.734,255.84
64,632,0,-1261.34,64.9038,99.0356
5,58,4,-148.876,333.677,571.435
105,644,27,-1484.11,113.646,254.311
50,287,5,-687.492,117.695,274.103
53,549,1,-1224.43,108.974,171.539
21,21,1,-129.459,1437.24,2.97123e+06
70,539,0,-990.701,42.3415,68.8708
79,767,0,-1531.01,64.5207,99.105
87,475,0,-912.487,42.0381,83.373
40,377,0,-704.457,48.9042,73.8903
79,767,0,-1531.01,64.5207,99.105
152,612,1,-1520.11,98.2396,307.548
44,249,5,-554.992,84.5388,188.173
81,363,24,-928.821,162.734,549.397
23,204,13,-493.029,201.314,381.334
55,251,6,-618.075,114.882,333.239
134,645,21,-1730.94,192.114,594.207
91,637,0,-1196.25,43.9742,75.4989
112,713,6,-1770.13,144.986,318.944
46,391,29,-1057.11,389.91,832.152
70,539,0,-990.701,42.3415,68.8708
134,610,40,-1601.37,188.222,644.79
60,662,2,-1444.62,101.487,154.458
5,52,6,-135.045,444.563,862.485
58,483,3,-1085.13,103.984,182.257
71,533,0,-1101.44,66.6159,116.545
109,670,32,-1811.47,266.067,690.705
40,377,0,-704.457,48.9042,73.8903
51,427,9,-1006.44,139.934,255.708
6,44,4,-102.651,170.428,368.361
91,637,0,-1196.25,43.9742,75.4989
52,531,4,-1137.07,92.0118,143.754
51,371,12,-835.103,108.852,211.93
81,472,12,-1259.43,212.793,546.866
47,364,19,-911.129,211.012,437.474
47,294,13,-688.74,125.84,282.509
71,432,2,-1068.76,135.909,305.832
91,637,0,-1196.25,43.9742,75.4989
82,459,28,-1375.6,480.257,1554.67
43,318,12,-785.257,177.836,368.298
88,716,0,-1480.85,69.4785,117.01
68,534,7,-1252.57,127.395,238.113
59,391,0,-914.368,107.629,218.04
58,625,3,-1217.4,61.7005,90.6209
45,294,4,-728.055,149.039,323.993
34,208,5,-597.26,331.195,875.32
23,243,0,-474.171,60.6176,89.3969
27,257,4,-721.977,378.87,713.945
25,203,0,-425.292,73.3357,124.461
40,209,3,-552.107,175.525,478.776
32,283,0,-735.31,215.933,396.524
25,203,0,-425.292,73.3357,124.461
32,233,16,-565.807,187.205,404.953
23,243,0,-474.171,60.6176,89.3969
33,262,3,-612.084,124.789,230.811
21,173,0,-384.181,95.568,166.225
19,222,4,-565.206,242.57,391.462
35,246,5,-624.847,183.628,391.496
31,285,1,-695.533,161.451,281.229
43,286,7,-658.679,111.068,229.54
35,314,6,-757.679,161.799,288.4
20,168,4,-360.755,91.332,158.388
38,291,1,-704.714,140.773,269.184
37,280,1,-716.516,185.122,369.964
46,285,7,-687.035,131.971,296.039
41,289,4,-774.354,237.312,521.233
26,264,16,-678.322,298.971,543.463
28,198,4,-500.236,179.191,378.911
21,139,0,-354.837,165.095,357.097
21,146,2,-411.063,309.951,715.494
15,116,0,-254.948,88.3424,157.699
33,392,5,-934.196,167.601,259.384
23,177,2,-476.076,253.761,525.333
28,193,7,-449.206,125.63,260.068
28,255,8,-555.856,105.025,178.004
26,256,6,-527.844,81.7479,129.233
29,242,18,-659.999,406.156,883.945
27,199,0,-489.63,146.725,288.704
21,133,1,-286.48,74.5449,148.014
32,205,3,-459.16,91.6686,187.529
21,128,2,-309.865,128.211,287.903
25,172,0,-445.783,183.172,390.627
20,205,2,-496.157,167.849,278.05
23,206,3,-445.199,93.3059,155.991
22,173,0,-380.912,89.8249,159.15
31,280,1,-625.041,103.816,173.897
33,219,0,-542.912,142.697,301.336
31,230,2,-535.913,117.263,224.128
57,430,8,-1100.15,198.042,404.561
15,116,0,-254.948,88.3424,157.699
33,263,9,-782.589,533.078,1205.2
28,168,1,-411.066,128.242,289.382
36,192,4,-519.737,209.052,581.511
35,246,2,-642.718,201.209,430.615
27,186,1,-449.108,131.351,267.676
42,216,5,-638.843,335.02,1065.84
26,187,3,-450.346,139.477,280.241
45,376,11,-947.534,204.672,394.441
35,235,0,-584.729,146.442,307.759
37,248,10,-643.805,219.335,507.062
21,139,7,-313.363,111.718,236.572
27,224,0,-549.201,154.188,283.002
25,244,3,-583.005,155.507,262.488
41,288,11,-749.79,227.945,509.124
17,155,2,-357.664,127.029,217.606
24,233,15,-623.969,378.778,728.187
32,175,0,-477.629,202.949,536.177
32,195,2,-509.072,183.039,434.189
38,335,3,-831.787,177.04,320.171
28,261,7,-709.946,329.261,623.827
39,256,2,-599.47,111.166,229.149
32,187,0,-460.218,126.314,289.106
40,312,20,-812.875,280.814,607.882
33,193,2,-436.432,88.7888,192.746
31,253,1,-616.277,150.542,278.961
33,240,5,-584.877,152.187,308.205
19,158,4,-407.389,226.386,441.959
44,302,4,-832.051,270.955,619.608
23,196,4,-532.724,300.459,595.119
32,231,4,-574.897,165.836,340.867
71,513,22,-1468.27,409.814,978.08
73,572,7,-1306.37,111.585,205.194
51,503,13,-1306.62,260.131,464.055
114,654,20,-1959.26,416.231,1231.17
115,732,71,-1861.87,250.796,655.77
59,572,39,-1466.87,300.482,565.066
82,606,0,-1293.02,75.7503,136.048
98,688,0,-1339.41,50.5922,88.4741
104,798,47,-2440.96,716.022,1779.44
66,316,35,-809.203,214.781,758.096
60,460,0,-1194.74,198.415,395.603
37,250,2,-617.48,146.756,308.915
66,546,21,-1557.29,431.526,925.263
61,440,39,-1197.66,391.145,969.803
74,578,17,-1358.92,138.046,264.429
140,433,9,-1152.19,110.38,521.709
111,597,46,-1397.33,129.055,343.553
21,122,0,-238.546,46.5751,90.2184
90,561,41,-1403.8,200.126,500.733
98,688,0,-1339.41,50.5922,88.4741
73,563,42,-1453.46,279.836,616.243
59,450,55,-1195.13,428.981,1060.81
85,697,27,-1817.66,255.562,516.327
92,682,47,-2092.34,755.181,1972.55
1,3,0,-12.0351,1020.43,10273.3
1,6,0,-12.2488,56.2117,110.018
1,4,1,-6.18115,35.0984,114.917
1,6,0,-12.2496,56.2267,110.052
1,4,0,-8.52021,50.5873,134.912
1,6,0,-12.2488,56.2115,110.018
1,4,1,-6.18115,35.0984,114.917
1,6,0,-12.2503,56.2401,110.083
1,6,0,-19.4747,605.478,1761.09
1,9,0,-29.6009,912.202,1945.32
1,9,0,-21.8637,153.591,268.718
1,6,2,-12.6001,331.141,1412.59
1,9,0,-27.8169,604.911,1232.45
1,8,0,-23.7608,436.603,933.463
1,7,1,-18.1619,393.147,1064.1
1,6,1,-11.5639,84.5896,205.485
1,7,0,-20.9257,412.774,975.856
1,6,2,-11.0608,162.99,582.375
1,9,0,-15.2835,33.7563,49.9082
1,7,0,-20.9907,420.57,996.948
1,8,0,-22.2537,296.916,604.94
1,3,0,-15.6259,8062.43,161667
1,3,0,-8.75596,154.522,829.189
1,6,0,-12.2488,56.2117,110.018
1,4,1,-6.18115,35.0984,114.917
1,6,0,-12.2496,56.2267,110.052
1,4,0,-8.52021,50.5873,134.912
1,6,0,-12.2488,56.2115,110.018
1,4,1,-6.18115,35.0984,114.917
1,6,0,-12.2503,56.2401,110.083
1,10,0,-25.7056,217.206,372.013
1,6,0,-17.6156,328.489,862.861
1,4,1,-10.4657,413.441,3080.01
1,10,0,-31.0088,659.144,1261.47
1,5,0,-16.8418,641.168,2335.43
1,6,2,-18.1234,4213.77,33949.9
1,3,0,-13.4799,2344.09,31138.6
1,9,0,-21.6583,146.498,254.965
1,8,0,-23.6568,425.141,905.94
1,7,0,-22.9465,738.44,1897.03
1,10,1,-21.6984,147.858,257.595
1,8,1,-14.8044,70.8833,130.289
1,8,1,-20.4287,357.752,828.665
1,9,2,-15.6257,89.7857,170.701
1,5,1,-16.7284,2216.54,15208.8
1,6,2,-12.7553,355.684,1544.65
1,7,0,-22.0827,575.895,1427.83
1,1,1,-1.09591,12.4713,undefined
1,6,2,-11.7821,227.207,882.117
1,1,1,-1.09591,12.4713,undefined
1,8,1,-18.6968,217.319,468.779
1,7,0,-17.3418,147.136,300.188
1,6,1,-13.1655,156.406,429.639
1,5,0,-19.1191,1536.47,6665.45
1,2,0,-5.42877,64.5047,518.068
1,4,1,-6.18145,35.1044,114.943
1,5,0,-7.84088,20.2681,36.9977
1,4,0,-8.52022,50.5876,134.913
1,4,1,-6.18145,35.1046,114.944
1,6,0,-9.04879,19.6194,32.2205
102,494,33,-1227.21,151.276,459.262
75,597,47,-1606.97,372.519,835.141
90,746,13,-2074.02,331.183,675.289
68,547,24,-1510.39,359.465,772.576
86,715,9,-1570.88,96.2587,167.899
98,688,0,-1339.41,50.5922,88.4741
82,606,0,-1293.02,75.7503,136.048
100,628,18,-1391.57,91.193,191.103
91,575,0,-1241,73.0059,143.964
86,519,223,-1064.55,612.029,3948.59
115,624,13,-1913.25,431.843,1353.12
2,175,22,-419.161,506.132,549.052
41,350,8,-875.885,193.6,363.971
37,333,24,-908.39,422.089,870.508
71,660,17,-1361.13,80.6029,130.873
53,640,66,-1442,199.455,325.237
73,651,4,-1413.6,91.9051,153.059
91,575,0,-1241,73.0059,143.964
59,471,10,-1236.35,238.558,480.713
80,644,11,-1895.19,455.044,986.244
106,550,29,-1550.36,296.938,945.675
58,253,5,-638.112,121.712,374.138
58,406,16,-1211.24,505.418,1275.65
91,560,19,-1532.94,266.401,681.599
21,122,0,-238.546,46.5751,90.2184
81,685,16,-1664.3,165.605,307.433
72,582,43,-1361.07,168.894,335.105
81,646,41,-2023.34,890.164,2209.82
76,694,15,-1738.13,200.521,362.944
75,521,36,-1442.08,375.955,940.488
83,531,14,-1402.79,217.762,516.803
94,614,47,-1563.26,231.738,571.58
59,382,22,-988.37,228.496,556.51
76,607,12,-1778.09,446.594,973.618
51,400,8,-977.092,160.555,310.871
44,427,22,-1158.76,380.85,726.326
45,355,0,-810.063,105.964,191.367
55,468,22,-1292.32,379.729,789.897
84,639,4,-1535.28,136.552,261.674
54,504,20,-1374.32,358.514,691.056
112,880,0,-2126.15,139.091,260.665
50,368,7,-1021.16,305.184,674.038
62,536,10,-1494.13,347.564,692.706
68,547,24,-1431.46,264.296,545.768
61,563,23,-1485.8,296.633,564.273
75,504,28,-1473.61,472.523,1246.85
82,773,22,-1973.59,234.024,424.575
62,585,18,-1435.88,191.778,340.735
86,654,23,-1681.63,221.497,462.405
58,332,5,-805.613,123.738,290.837
56,472,14,-1293.27,328.165,666.402
70,627,9,-1617.3,224.245,413.987
63,537,15,-1319.26,179.949,336.761
50,394,11,-1055.76,274.314,570.896
35,384,11,-1012.99,303.962,519.747
35,237,22,-700.674,634.889,1815.31
11,76,1,-241.711,646.53,1670.35
66,432,28,-1216.7,387.901,1027.14
68,595,16,-1534.82,235.622,447.527
103,759,21,-2111.59,324.198,726.499
62,564,32,-1458.2,285.025,550.779
76,557,21,-1428.29,215.678,462.082
81,643,22,-1749.69,310.763,656.945
72,749,17,-2036.36,341.024,605.218
73,542,20,-1597.68,484.367,1149.97
58,402,17,-1078.6,272.117,633.212
84,838,35,-2262.51,355.423,657.013
85,638,5,-1513.51,128.221,246.047
52,418,9,-977.022,131.63,244.798
17,147,10,-421.365,544.676,1190.31
25,209,1,-468.315,102.314,178.449
32,331,18,-936.99,519.893,985.324
29,231,12,-680.705,555.622,1283.05
66,390,17,-1054.2,251.985,670.321
40,443,30,-1121.9,299.646,520.563
70,457,4,-1073.16,112.701,233.886
53,448,37,-1241.76,474.475,1050.32
67,637,26,-1718.72,342.759,650.08
98,647,5,-1712.75,206.315,465.415
95,804,18,-2196.9,311.631,623.786
64,511,19,-1390.69,317.137,670.829
60,435,11,-1195.48,295.116,659.962
73,639,39,-1738.13,382.527,788.652
38,320,24,-810.921,267.859,549.031
74,692,21,-1940.98,403.034,781.028
71,689,37,-1822.76,331.976,624.661
78,640,14,-1670.64,236.084,466.393
86,672,30,-1894.34,400.046,892.645
49,312,12,-898.531,375.479,988.785
60,609,5,-1530.03,201.496,341.323
47,375,0,-753.517,61.036,102.183
35,189,0,-416.853,72.6028,160.537
46,240,12,-581.264,132.251,354.325
74,481,0,-1048.87,77.5984,151.565
86,586,0,-1026.71,33.716,56.5012
59,438,0,-922.977,71.9608,128.013
45,350,1,-889.412,180.88,353.555
121,712,0,-1432.54,52.4488,102.8
51,266,19,-703.814,230.034,707.049
75,417,7,-974.985,102.395,238.788
70,399,6,-924.556,99.2845,225.196
107,665,0,-1407.03,66.4624,130.567
54,248,0,-514.534,50.554,118.778
32,173,24,-534.336,895.636,3856.08
70,348,0,-665.457,39.0844,81.7021
30,208,17,-523.018,232.594,547.413
58,503,0,-850.606,32.8271,49.0982
26,116,22,-352.964,873.715,5687.74
39,322,7,-697.611,93.4659,163.923
64,275,3,-722.773,141.616,454.208
29,160,39,-454.032,1063.84,5653.62
45,250,13,-596.482,130.372,328.703
35,256,1,-603.03,120.065,231.646
35,195,0,-399.598,54.624,112.001
56,516,33,-1394.71,386.888,771.96
56,329,70,-911.027,780.099,3292.15
59,308,41,-665.196,109.768,310.006
29,218,8,-487.199,109.267,208.927
100,494,0,-1014.6,51.0605,113.201
43,327,0,-456.588,17.1404,24.9054
48,281,0,-586.907,60.8011,122.641
48,281,0,-586.907,60.8011,122.641
75,584,2,-1326.31,104.408,190.056
93,446,0,-826.821,34.1972,71.4264
86,408,6,-946.33,86.9362,225.972
21,154,2,-348.601,103.522,196.528
74,688,0,-1266.44,45.9188,69.3029
21,127,1,-308.413,125.328,280.364
121,712,0,-1432.54,52.4488,102.8
70,348,0,-665.457,39.0844,81.7021
39,368,35,-755.677,107.495,185.909
62,437,0,-841.76,48.6289,84.3771
53,376,6,-946.808,173.108,362.194
75,666,2,-1513.13,111.568,190.026
76,297,90,-852.948,1032.65,13198.5
36,343,0,-718.164,78.504,124.1
80,523,65,-1700.09,1445.5,5152.12
80,641,20,-1454.26,118.727,219.686
120,703,4,-1729.77,129.436,298.29
68,451,1,-1067.46,115.007,235.572
79,518,0,-967.969,41.8204,73.9035
45,263,22,-821.664,746.366,2566.82
79,518,0,-967.969,41.8204,73.9035
122,386,7,-1009.29,103.409,460.301
55,393,0,-745.572,46.1555,78.9097
94,495,0,-1050.98,60.8616,132.797
1,18,2,-39.0887,199.221,277.359
64,440,90,-1208.25,828.846,2832.29
69,424,0,-828.674,47.9601,90.0366
54,248,0,-514.534,50.554,118.778
65,360,5,-781.631,72.6148,159.139
26,132,2,-333.12,136.579,365.141
32,180,0,-377.194,60.1473,124.601
22,121,27,-349.101,1022.09,5174.16
47,356,18,-824.604,138.621,275.206
52,464,0,-1164.5,180.627,323.368
28,151,1,-366.372,114.359,277.001
53,330,2,-760.967,99.3779,208.94
80,520,9,-1258.96,134.966,290.887
74,688,0,-1266.44,45.9188,69.3029
29,159,0,-357.76,79.9793,177.853
57,386,0,-901.529,108.406,216.555
100,464,9,-1065.87,83.271,220.08
54,546,0,-927.02,35.0778,49.8699
74,606,0,-1159.59,50.7323,81.9447
70,448,2,-1018.02,93.9511,191.668
47,396,8,-889.502,110.874,196.124
55,393,0,-745.572,46.1555,78.9097
49,481,4,-1052.6,100.264,160.959
90,579,12,-1444.41,157.941,352.747
45,365,3,-949.926,215.76,420.829
30,199,1,-411.247,63.6378,119.4
121,712,0,-1432.54,52.4488,102.8
35,189,0,-416.853,72.6028,160.537
28,133,0,-310.782,85.1773,217.124
35,229,57,-631.705,1126.46,4706.55
83,577,0,-1012.51,34.2059,56.8561
74,606,0,-1159.59,50.7323,81.9447
30,169,28,-569.851,2150.1,11002.5
131,665,20,-1536.3,95.4473,240.91
41,208,55,-612.679,1439.25,10102.6
35,195,0,-399.598,54.624,112.001
69,415,0,-794.507,43.8071,82.125
49,254,3,-607.061,105.569,262.162
83,577,0,-1012.51,34.2059,56.8561
62,353,36,-1095.65,777.862,2859.67
62,382,2,-769.238,54.9993,105.757
37,203,35,-654.029,1550.2,7816.86
24,186,30,-567.29,1417.79,4329.87
86,586,0,-1026.71,33.716,56.5012
79,657,4,-1621.08,163.907,303.752
43,393,1,-859.179,94.4331,155.519
26,151,4,-341.703,94.4417,211.112
59,410,0,-950.918,106.548,208.599
86,586,0,-1026.71,33.716,56.5012
101,552,5,-1266.53,90.0576,206.733
74,606,0,-1159.59,50.7323,81.9447
186,1157,100,-2837.08,191.624,483.161
35,195,0,-399.598,54.624,112.001
57,300,0,-605.643,49.714,104.426
36,315,2,-652.874,74.2504,121.859
26,132,0,-302.915,82.6382,197.155
54,546,0,-927.02,35.0778,49.8699
100,494,0,-1014.6,51.0605,113.201
92,413,14,-910.828,71.6222,191.769
69,424,0,-828.674,47.9601,90.0366
26,197,0,-463.431,119.72,225.134
99,513,5,-1213.04,99.6349,244.268
62,437,0,-841.76,48.6289,84.3771
31,403,6,-974.261,188.934,284.484
44,388,1,-771.755,61.7468,98.6731
