sentences,words,OOV,logprob,ppl,ppl1
26,197,0,-464.524,121.078,228.029
99,513,5,-1190.71,91.5444,220.759
62,437,0,-473.91,8.90674,12.1468
31,403,6,-988.149,203.591,308.348
44,388,1,-719.957,46.8203,72.5027
85,569,17,-1527,249.559,583.852
95,549,20,-1378.87,162.08,404.168
83,577,0,-590.69,7.85208,10.5615
53,292,1,-717.727,122.015,292.694
74,383,13,-676.111,33.3252,67.1934
36,301,7,-837.804,345.779,707.412
129,442,12,-1010.65,64.2635,224.055
45,279,0,-604.355,73.332,146.604
58,503,0,-518.258,8.39096,10.7234
75,531,5,-1024.23,50.607,88.5536
93,446,0,-680.863,18.3315,33.6201
62,437,0,-473.91,8.90674,12.1468
156,759,14,-1774.1,93.118,240.625
101,617,10,-1490.69,127.496,285.649
24,169,17,-299.378,50.2358,93.2384
79,518,0,-627.255,11.2377,16.2524
29,197,1,-340.743,32.6898,54.7626
122,483,23,-1207.34,118.705,421.361
36,296,0,-662.328,98.8472,172.82
70,442,40,-1055.65,172.407,422.674
83,577,0,-590.69,7.85208,10.5615
36,343,0,-481.497,18.6397,25.3385
43,327,0,-275.787,5.5638,6.97247
48,307,1,-719.041,107.446,223.773
83,577,0,-590.69,7.85208,10.5615
53,470,6,-1052.3,108.493,185.308
37,227,38,-715.662,1467.72,6117.43
60,338,9,-843.777,147.602,367.004
54,546,0,-529.493,7.62935,9.32753
68,478,61,-1470.71,1077.43,3364.17
43,327,0,-275.787,5.5638,6.97247
49,276,56,-793.282,889.207,4034.84
58,396,0,-840.617,71.0525,132.669
35,205,40,-613.38,1166.54,5217.4
117,658,14,-1001.6,20.7093,35.9156
47,375,0,-647.279,34.1852,53.2204
86,586,0,-640.656,8.98167,12.3957
95,455,8,-1093.89,104.291,280.016
63,519,76,-1170.2,205.422,438.061
41,310,34,-791.333,313.559,736.459
34,352,32,-832.852,225.263,400.556
64,480,15,-1170.84,163.423,329.565
7,69,7,-155.082,176.837,317.198
107,424,14,-1115.03,143.461,524.312
45,385,34,-820.19,117.811,217.132
86,552,13,-1509.91,260.526,632.864
60,653,29,-1612.83,228.002,384.294
42,527,76,-1276.29,387.998,675.955
63,370,1,-801.354,71.6122,148.488
51,410,10,-1049.62,212.482,420.78
98,368,20,-901.008,104.761,388.243
67,387,14,-977.639,166.689,417.845
39,198,9,-459.474,103.571,269.824
26,443,22,-1074.82,253.82,357.293
57,514,6,-1307.65,206.267,375.076
58,377,14,-932.059,163.651,369.536
77,484,13,-1158.47,130.016,288.135
67,510,0,-792.491,23.6302,35.8017
37,357,9,-868.234,179.95,312.554
48,453,3,-1032.31,118.278,196.794
45,239,9,-643.122,218.085,625.436
31,317,2,-795.763,199.477,335.917
54,586,65,-1178.31,112.007,182.659
67,510,0,-792.491,23.6302,35.8017
58,464,10,-1209.37,230.169,461.111
31,269,0,-631.939,127.78,223.468
19,184,1,-385.668,81.142,128.078
49,368,0,-776.669,72.8643,128.977
73,401,1,-903.6,81.3502,181.551
54,345,0,-844.4,130.704,280.244
26,286,3,-616.885,99.1729,151.289
52,178,8,-407.989,68.8316,251.151
52,332,7,-766.541,107.96,228.342
27,174,0,-338.996,48.5899,88.767
17,83,0,-163.945,43.5964,94.4587
59,354,0,-742.433,62.7564,125.103
46,304,3,-721.45,119.98,249.371
53,339,6,-755.222,90.476,185.325
45,335,11,-808.905,155.652,313.776
49,423,2,-851.179,64.7171,105.148
64,473,1,-1141.87,135.005,262.549
37,207,7,-466.458,92.9347,214.927
36,244,1,-607.483,150.439,316.177
116,733,0,-1035.09,16.5649,25.8303
17,70,0,-128.523,30.0108,68.556
55,314,4,-732.637,101.678,230.859
58,283,11,-685.847,119.763,332.274
31,295,0,-590.846,64.925,100.663
6,30,0,-57.9419,40.691,85.3882
95,621,11,-1350.37,82.3029,163.575
48,234,1,-555.024,94.444,241.033
17,70,0,-128.523,30.0108,68.556
46,272,4,-574.688,67.6421,139.431
77,497,9,-1076.58,80.4349,160.731
59,356,1,-834.043,103.418,223.572
29,214,4,-556.125,212.267,444.85
10,188,12,-412.132,164.348,219.614
44,371,0,-956.69,201.965,379.034
51,379,2,-913.022,135.903,264.125
28,212,4,-505.229,138.293,268.525
61,297,9,-648.804,72.2831,178.974
67,456,2,-1036.81,97.7338,192.19
89,444,12,-1067.55,111.952,295.919
93,550,21,-1349.4,147.724,355.507
11,48,0,-89.563,32.9623,73.4338
30,248,2,-487.043,58.1631,95.466
90,550,2,-1245.09,89.4446,187.096
39,360,1,-815.394,111.874,186.764
26,185,6,-434.772,132.08,268.467
41,295,0,-668.029,97.3157,183.868
1,18,0,-13.2497,4.98141,5.44621
49,397,12,-829.133,81.3663,142.427
35,362,1,-782.926,94.8606,147.493
28,198,8,-421.698,85.9799,165.755
72,409,1,-921.261,83.0412,181.131
26,202,4,-558.654,311.884,662.959
50,303,3,-593.521,49.6336,95.1491
116,733,0,-1035.09,16.5649,25.8303
52,401,6,-940.498,127.064,240.44
44,338,1,-844.281,164.422,320.1
37,196,2,-461.94,99.9401,240.51
52,331,1,-795.211,120.699,256.88
39,309,1,-649.253,74.3096,128.222
24,275,11,-576.363,100.291,152.473
33,244,3,-595.406,148.942,295.506
68,331,3,-852.774,142.387,398.034
53,315,0,-716.951,88.7641,188.815
94,546,7,-1180.19,73.187,154.734
36,318,1,-674.709,81.5373,134.406
25,175,3,-434.374,160.304,335.298
16,143,14,-346.231,244.229,483.013
48,417,2,-791.6,51.253,80.8109
40,319,2,-663.05,71.9917,123.492
67,452,10,-1114.14,154.485,331.654
103,434,24,-1211.57,230.001,901.657
35,339,17,-517.34,28.1276,40.4248
73,522,0,-762.751,19.1397,28.9207
71,450,0,-969.561,72.6042,142.751
35,237,1,-572.316,129.38,266.115
39,293,35,-629.213,131.39,274.669
9,77,6,-183.221,195.104,380.699
62,405,6,-729.15,38.1654,67.2114
8,97,12,-197.235,132.069,209.125
52,343,32,-938.331,384.533,1040.26
81,562,9,-1026.29,41.567,71.7551
27,212,12,-462.23,108.706,204.715
53,377,12,-939.316,176.672,374.515
42,267,0,-672.952,150.604,331.45
48,304,5,-736.465,132.549,290.464
75,545,5,-1125.48,67.6153,121.4
77,549,10,-1157.87,75.7993,140.666
55,395,4,-898.487,103.406,198.574
53,240,0,-588.255,101.788,282.528
82,434,9,-1022.88,104.116,255.141
44,422,2,-741.218,39.5778,58.1841
43,284,5,-479.625,30.8688,52.3706
19,142,2,-325.813,111.98,212.441
76,411,0,-969.657,97.9675,228.698
88,510,5,-1270.18,138.661,327.495
49,213,3,-434.922,47.7787,117.776
63,415,4,-795.503,47.6735,86.2048
41,269,25,-635.857,170.246,403.617
56,344,2,-831.599,122.87,270.132
38,313,11,-749.362,159.958,302.922
73,522,0,-762.751,19.1397,28.9207
21,430,10,-974.025,161.686,208.5
53,432,8,-917.988,84.0432,146.24
85,410,7,-853.376,56.0687,131.086
14,64,2,-170.414,174.698,560.546
114,620,152,-1100.55,77.7994,224.698
134,559,13,-1565.98,200.87,738.072
37,319,0,-518.649,28.6338,42.2531
96,568,6,-1096.47,46.3843,89.3342
46,323,22,-690.182,97.4982,196.319
25,176,8,-495.356,368.648,888.276
61,413,6,-946.458,105.28,211.568
56,410,42,-991.775,218.319,495.495
28,268,19,-701.678,341.299,657.636
57,267,17,-682.457,167.104,536.817
16,140,2,-386.607,323.92,633.144
79,535,26,-1366.68,211.002,484.207
1,656,50,-1671.48,567.12,573.085
63,512,0,-853.63,30.5193,46.4779
31,185,0,-308.718,26.8689,46.6387
79,548,11,-913.778,30.4372,50.3077
115,1017,59,-2641.56,289.631,571.964
64,430,1,-837.961,50.0862,89.8026
112,880,0,-2095.82,129.636,240.779
55,425,19,-1067.1,206.417,424.932
168,1046,43,-2718.61,209.709,513.431
59,346,0,-720.416,60.0903,120.817
45,312,29,-711.264,147.397,326.062
49,292,3,-680.834,103.348,226.897
66,591,13,-1375.87,136.912,240.102
62,490,40,-1357.64,448.377,1039.87
47,337,8,-866.949,202.17,431.622
49,366,1,-643.546,35.8474,57.9613
80,552,0,-829.508,20.5359,31.8223
121,698,27,-1936.67,278.8,769.567
90,735,46,-1845.63,234.01,477.213
92,993,26,-2578.03,271.896,463.459
80,641,0,-1369.59,79.3544,136.977
1,564,31,-1520.17,702.678,711.373
66,496,23,-1261.98,219.45,465.621
81,658,0,-669.819,8.06093,10.4222
65,408,3,-742.508,38.0019,68.1324
19,110,6,-247.785,103.398,241.294
70,556,62,-1465.05,395.914,924.021
87,715,3,-1206.45,32.3559,49.483
95,843,0,-1535.18,43.3169,66.2364
100,800,13,-1850.59,121.998,224.623
118,993,61,-2568.19,279.19,569.604
57,442,25,-1254,442.142,1016.68
80,641,0,-1369.59,79.3544,136.977
80,606,19,-1337.9,101.356,190.205
1,228,33,-578.287,892.161,923.791
126,1023,57,-2767.88,342.52,733.326
50,406,21,-888.067,110.036,202.613
59,502,2,-1093.99,90.5847,154.166
128,1058,22,-2316.62,97.7738,172.234
67,533,51,-1335.93,271.261,591.07
49,424,0,-596.304,18.2257,25.4904
93,728,38,-1980.03,337.891,740.649
66,522,12,-908.43,37.7689,60.4275
57,372,7,-775.331,68.7508,133.105
93,547,19,-1237.14,98.215,220.33
81,658,0,-669.819,8.06093,10.4222
102,816,27,-2032.71,191.152,376.972
49,277,13,-765.328,278.701,792.448
69,537,0,-965.018,39.1236,62.6692
55,409,32,-885.441,112.107,223.177
117,767,51,-2186.93,422.051,1133.37
18,53,0,-140.084,93.9767,439.645
69,553,32,-1506.2,357.173,777.992
75,594,22,-1478.55,192.859,384.483
74,503,13,-1161.52,114.667,234.668
20,215,24,-492.213,215.161,377.601
85,802,18,-1934.93,168.506,293.779
86,682,0,-824.864,11.8588,16.1986
48,184,6,-526.793,214.261,910.986
80,552,0,-829.508,20.5359,31.8223
57,540,15,-1242.4,136.368,232.532
18,153,0,-344.093,102.858,177.407
76,489,51,-1203.43,219.436,559.194
109,800,26,-2132.51,260.059,569.088
70,531,12,-1272.49,144.688,283.021
81,691,9,-940.552,17.0885,23.9392
25,269,13,-687.173,278.905,483.36
21,184,0,-251.135,16.79,23.1668
63,430,24,-1167.42,308.441,750.625
147,901,0,-1355.92,19.6704,31.9817
125,990,49,-2652.71,307.945,659.229
106,735,35,-1784.08,163.491,353.735
58,574,23,-1376.94,182.384,315.49
61,503,1,-1099.65,89.7843,155.075
56,436,0,-565.048,14.0757,19.7688
73,625,39,-1559.66,232.651,458.705
25,166,5,-459.02,293.663,709.669
65,484,16,-1348.91,339.466,762.598
38,354,1,-912.497,215.651,384.571
78,697,0,-1424.17,68.808,110.48
19,142,5,-344.018,160.415,324.4
78,704,16,-1868.75,275.184,520.246
9,77,5,-196.48,266.488,535.657
69,537,0,-965.018,39.1236,62.6692
56,436,0,-565.048,14.0757,19.7688
61,528,14,-1166.61,106.879,186.069
76,538,30,-1522.56,404.686,993.482
85,701,0,-1288.94,43.6382,68.9779
61,538,12,-1221.27,120.37,209.796
88,657,69,-1730.83,363.412,878.189
45,368,8,-967.066,244.24,485.617
87,663,25,-1518.14,124.163,239.628
42,412,29,-1112.31,414.196,802.065
66,393,0,-903.924,93.1824,199.555
75,492,20,-1220.51,170.328,385.331
66,469,51,-1221.9,334.64,837.905
63,661,38,-1796.68,415.98,765.46
21,184,0,-251.135,16.79,23.1668
48,435,0,-878.24,65.8115,104.458
147,901,0,-1355.92,19.6704,31.9817
69,546,21,-1440.4,266.017,554.13
95,843,0,-1535.18,43.3169,66.2364
84,701,17,-1630.02,132.562,241.584
19,91,5,-200.693,81.5387,215.597
99,1052,51,-2098.76,80.9023,124.928
90,797,53,-1966.87,228.22,440.187
41,402,18,-1148.64,504.289,980.047
49,424,0,-596.304,18.2257,25.4904
46,458,17,-1198.41,288.929,521.762
31,238,8,-588.469,179.751,361.878
47,433,0,-869.577,64.8064,101.92
117,718,38,-1834.73,200.466,499.032
15,486,28,-1140.23,257.411,308.729
69,474,15,-1197.49,185.338,406.35
80,637,14,-1516.68,143.695,271.945
66,644,6,-1566.11,167.722,284.917
78,697,0,-1424.17,68.808,110.48
69,560,33,-1474.24,297.542,627.206
90,636,65,-1785.59,502.735,1340.04
85,611,9,-1817.43,442.033,1044.68
83,642,12,-1687.61,232.762,477.247
77,580,16,-1228.13,82.4056,150.499
64,496,19,-1121.1,118.105,224.031
74,652,0,-1417.17,89.5419,149.133
81,658,0,-669.819,8.06093,10.4222
8,41,0,-125.189,358.828,1130.84
109,1065,31,-2356.65,115.294,190.176
105,601,34,-1384.18,114.761,276.209
22,202,2,-491.094,162.98,285.41
121,780,27,-2025.2,207.567,489.22
22,164,11,-424.194,265.439,592.256
87,546,29,-1300.64,142.359,327.908
74,607,4,-1404.6,118.779,213.476
58,410,1,-732.069,36.9487,61.6452
60,476,28,-1207.43,238.143,495.638
50,324,0,-522.374,24.93,40.9512
87,701,36,-2017.46,481.711,1080.86
62,474,6,-981.011,70.9518,124.789
69,505,16,-1357.05,270.389,595.873
112,610,0,-1038.85,27.4695,50.47
77,700,12,-1415.13,70.7695,113.993
91,673,25,-1766.01,245.314,531.272
106,905,42,-2448.13,336.084,686.697
73,500,44,-1312.57,302.854,755.872
26,200,8,-564.086,386.856,866.855
92,664,16,-1174.66,38.6701,64.9746
56,499,17,-1181.18,156.856,282.214
46,379,1,-947.026,171.219,320.155
74,652,0,-1417.17,89.5419,149.133
115,998,65,-2802.23,471.939,1008.01
128,977,64,-2441.54,221.503,472.274
78,572,36,-1410.12,197.978,427.391
74,587,36,-1063.23,50.2545,85.0442
63,451,17,-1038.05,122.642,246.507
45,318,6,-735.214,114.663,227.225
30,247,16,-594.397,189.401,374.237
36,286,12,-786.172,343.588,740.015
8,64,1,-169.128,241.037,483.693
79,764,29,-1906.98,220.156,393.128
52,437,28,-1187.89,377.377,802.388
40,301,0,-665.158,89.2505,162.117
5,285,15,-759.988,580.221,652.786
59,346,0,-720.416,60.0903,120.817
23,222,18,-594.208,414.625,818.056
49,293,12,-791.074,249.571,653.448
64,597,32,-1609.13,361.599,704.708
87,546,5,-1110.66,58.6906,112.974
82,601,59,-1531.33,284.483,668.858
146,956,19,-1735.83,40.068,71.2097
86,682,0,-824.864,11.8588,16.1986
50,324,0,-522.374,24.93,40.9512
111,846,54,-2344.93,395.202,913.622
68,495,18,-1155.17,131.698,264.085
60,510,4,-1174.96,119.096,209.92
32,255,1,-620.326,147.561,276.84
85,539,8,-1252.8,108.086,228.731
72,576,28,-1566.33,335.999,721.549
15,101,8,-260.01,255.566,624.899
112,610,0,-1038.85,27.4695,50.47
81,658,0,-669.819,8.06093,10.4222
59,414,2,-709.104,32.0278,52.6169
3,154,30,-331.3,406.129,469.653
139,694,39,-1531,84.7648,217.475
36,302,0,-688.736,109.063,190.801
163,1180,83,-3168.62,327.173,773.464
98,694,4,-878.274,13.0185,18.744
79,645,6,-1304.87,65.6699,110.166
121,917,52,-2346.46,239.76,516.025
86,507,32,-1269.24,183.006,469.993
68,395,0,-914.981,94.6673,207.208
91,683,58,-1696.21,233.885,517.521
18,153,0,-344.093,102.858,177.407
56,464,44,-1285.52,501.968,1150.18
4,205,14,-501.621,373.609,422.951
63,471,11,-1000.62,81.8917,149.717
63,512,0,-853.63,30.5193,46.4779
20,169,0,-388.777,114.03,199.735
109,876,29,-2224.67,212.353,423.181
75,529,24,-1401.66,261.006,596.43
89,712,13,-1159.14,29.5792,45.5281
85,701,0,-1288.94,43.6382,68.9779
51,417,14,-1026,181.929,351.475
80,665,33,-1762.75,299.065,615.395
35,299,0,-687.183,114.139,198.734
87,593,22,-1314.75,99.5649,200.699
86,568,23,-1322.92,124.894,267.531
56,603,37,-1504.8,262.6,455.679
9,104,0,-167.075,30.0979,40.4097
83,596,5,-1047.92,35.8739,59.3106
33,268,6,-625.796,132.233,244.643
59,422,3,-775.49,41.9144,70.9269
37,288,0,-506.547,36.1915,57.391
34,329,4,-612.347,50.781,76.5851
31,262,3,-372.88,19.3104,27.5226
34,285,1,-783.017,289.947,571.614
33,248,1,-638.936,191.387,386.175
33,279,6,-680.41,167.326,310.702
43,315,2,-722.162,106.794,202.875
28,287,3,-514.542,44.5835,64.8289
20,192,9,-543.276,474.5,930.51
26,181,2,-432.576,128.863,260.992
36,262,2,-644.973,150.995,302.458
69,347,1,-765.136,69.7754,162.696
27,240,1,-617.2,209.075,382.321
27,228,5,-505.979,105.661,185.765
27,246,0,-543.134,97.6113,161.384
33,231,4,-599.436,202.08,437.208
42,368,4,-783.268,84.9633,141.852
29,180,2,-364.18,57.4542,111.161
34,256,0,-627.994,146.385,283.858
43,318,6,-794.028,172.464,350.72
40,176,1,-399.054,71.7904,190.682
26,148,9,-360.82,153.741,394.301
23,203,0,-429.624,79.6147,130.73
33,274,6,-581.013,85.1681,147.218
42,323,0,-845.838,207.665,415.617
27,227,1,-526.777,120.816,214.226
35,213,4,-649.909,460.852,1287.1
45,295,0,-470.701,24.2334,39.409
27,227,3,-561.827,173.123,322.223
36,336,3,-647.401,56.8164,87.932
43,360,2,-792.247,94.5537,163.298
28,254,1,-546.824,88.3069,144.998
34,276,6,-809.496,460.061,995.709
44,230,1,-566.991,119.369,299.187
16,175,3,-406.871,145.951,232.021
43,368,0,-803.224,90.0151,152.29
27,194,0,-471.11,135.431,268.164
35,275,3,-456.906,30.7816,47.8409
35,236,5,-565.419,133.547,280.35
58,402,1,-954.126,119.869,239.534
4,122,8,-304.328,379.363,467.248
28,287,0,-353.79,13.2783,17.0891
44,319,3,-755.394,125.406,245.747
53,391,0,-796.094,62.0876,108.654
23,193,1,-508.441,231.655,444.765
24,184,0,-513.067,292.864,614.335
39,284,1,-671.795,121.989,236.502
36,351,3,-815.425,132.893,220.382
25,250,0,-316.921,14.2049,18.5218
18,209,0,-448.247,94.3313,139.548
59,314,5,-682.885,71.7244,162.176
29,217,13,-466.661,100.656,193.89
39,294,5,-723.46,160.572,318.655
46,500,0,-1033.35,78.0886,116.602
44,287,1,-623.22,77.3653,151.04
27,249,2,-532.735,87.9605,143.49
29,210,6,-421.581,64.4702,116.566
32,276,1,-609.662,96.7988,164.798
55,291,6,-777.636,193.716,535.238
31,402,0,-807.854,73.403,102.232
27,237,5,-573.344,163.562,296.013
44,316,27,-845.501,345.974,842.578
36,250,1,-609.105,137.154,279.386
35,233,10,-538.762,122.525,260.6
30,241,0,-470.457,54.4507,89.5578
21,167,1,-393.976,127.886,236.237
24,242,0,-550.728,117.6,188.684
1,1,0,-4.86549,270.861,73365.6
30,227,2,-488.312,82.2145,148.004
34,307,0,-775.528,188.051,335.853
35,218,2,-586.14,216.38,517.141
24,260,3,-641.191,191.346,312.541
30,230,1,-540.796,122.466,229.908
36,349,1,-727.422,78.4021,123.11
40,225,5,-565.128,149.131,370.479
36,276,0,-647.741,119.149,222.273
38,256,0,-579.829,93.8009,184.059
32,273,3,-659.463,152.634,276.985
47,304,0,-474.173,22.4347,36.2894
26,234,0,-594.137,192.816,345.977
30,247,0,-410.984,30.4578,46.1216
33,261,2,-571.811,90.8357,161.348
24,177,1,-349.651,56.0084,96.9731
22,231,1,-597.819,235.666,397.386
43,363,7,-900.121,180.278,337.621
30,279,1,-599.137,88.1555,142.945
49,369,6,-895.311,148.965,292.699
28,287,0,-353.79,13.2783,17.0891
38,365,0,-766.711,79.8928,126.06
32,305,0,-635.184,76.7042,120.94
40,262,0,-640.844,132.434,279.236
37,272,0,-462.984,31.5014,50.3671
56,362,4,-726.491,56.8602,106.98
30,198,1,-474.143,122.669,255.163
40,302,0,-471.917,23.9814,36.5292
41,263,0,-570.665,75.3679,147.852
1,1,0,-4.86549,270.861,73365.6
28,226,2,-488.483,86.7808,151.61
34,215,0,-574.601,203.064,470.502
35,199,2,-576.528,305.518,844.384
39,205,0,-433.353,59.7088,129.993
49,296,2,-676.507,93.826,200.006
30,239,12,-559.234,149.971,290.795
27,199,4,-467.515,127.621,249.754
35,252,8,-529.952,79.336,148.571
17,131,1,-335.245,190.801,379.149
64,331,2,-755.687,83.7276,198.117
40,302,0,-471.917,23.9814,36.5292
34,264,0,-586.336,92.8045,166.329
44,235,4,-557.671,106.633,259.512
28,248,0,-362.659,20.6054,28.9957
48,260,5,-759.458,320.969,951.191
41,315,0,-761.272,137.532,261.058
8,37,2,-97.0644,180.847,593.291
37,197,2,-439.365,78.3094,179.124
28,234,0,-258.707,9.71475,12.7522
11,63,0,-112.165,32.7906,60.3121
53,294,0,-750.696,145.677,357.593
41,225,6,-645.136,302.896,882.73
39,198,3,-469.63,101.617,256.07
55,246,0,-538.805,61.6668,154.976
5,20,2,-61.2365,459.68,2523.63
33,209,4,-362.636,33.3949,58.7428
3,276,3,-709.78,372.963,398.039
48,314,16,-662.034,81.9204,166.567
51,281,0,-399.813,16.005,26.4741
32,260,0,-262.225,7.90735,10.199
33,201,4,-496.287,143.804,330.541
61,299,3,-700.418,91.6127,232.422
34,208,1,-508.923,129.335,287.453
43,216,4,-491.578,84.6752,208.336
29,236,0,-490.662,71.0482,119.971
35,192,3,-474.728,131.62,324.928
37,185,1,-445.358,103.56,263.283
65,469,46,-1217.36,312.312,754.949
24,118,8,-318.75,239.183,790.179
76,353,0,-517.214,16.0556,29.1873
1,5,0,-10.334,52.7644,116.63
48,377,0,-487.206,14.0077,19.603
42,292,0,-669.157,100.801,195.72
30,153,9,-369.903,133.622,370.484
44,249,7,-570.936,99.1474,228.687
25,151,0,-341.896,87.6171,183.743
28,278,2,-691.212,187.812,319.441
46,286,0,-457.972,23.957,39.93
30,200,3,-489.234,142.96,304.382
48,377,0,-487.206,14.0077,19.603
15,97,2,-244.884,168.352,378.205
58,368,4,-727.227,52.8794,99.5122
18,141,1,-279.944,59.129,99.9087
31,286,1,-730.84,205.487,366.732
32,172,1,-414.134,109.665,264.14
39,333,3,-820.432,167.261,306.308
26,268,5,-643.685,168.766,280.203
63,283,5,-764.299,174.32,561.407
31,264,0,-569.392,85.142,143.479
45,230,1,-635.725,209.009,597.164
40,344,1,-753.53,92.777,157.355
38,159,1,-359.447,68.2199,188.356
38,434,2,-937.618,98.8397,148.051
49,290,1,-639.148,77.7983,162.774
36,303,2,-585.74,54.7143,88.304
40,266,2,-452.884,30.8852,51.9361
26,189,2,-358.304,48.1034,82.4255
64,460,10,-1071.34,121.429,240.303
32,203,2,-482.587,117.812,251.727
39,324,0,-535.084,29.7894,44.8224
28,234,0,-258.707,9.71475,12.7522
48,252,1,-644.515,143.076,369.647
30,246,2,-468.316,51.1898,83.0479
49,252,0,-564.25,74.9176,173.415
32,154,0,-347.051,73.4283,179.298
33,213,2,-417.01,51.175,94.7004
25,200,20,-493.049,254.165,548.479
35,193,3,-537.299,244.341,672.807
32,332,2,-823.188,187.932,312.255
32,260,0,-262.225,7.90735,10.199
48,316,0,-774.964,134.593,283.412
18,103,0,-256.065,130.689,306.245
53,338,9,-747.443,90.5017,187.009
49,269,2,-621.574,92.6846,212.811
35,208,14,-510.867,170.161,429.868
20,97,38,-240.83,1118.09,12074.2
61,376,10,-850.077,97.9069,210.192
53,279,0,-631.626,79.8891,183.608
57,356,5,-897.302,158.223,360.094
1,18,0,-13.2497,4.98141,5.44621
36,315,4,-745.967,141.176,250.385
44,310,0,-691.868,90.0387,170.542
77,444,2,-996.934,83.344,180.097
43,337,2,-736.995,89.0683,158.484
47,262,0,-602.79,89.2844,199.859
56,304,16,-659.701,82.7437,195.266
34,145,3,-394.952,175.407,604.441
45,291,1,-672.832,101.965,208.982
31,165,0,-415.908,132.427,331.629
14,57,1,-140.133,100.439,317.963
29,219,0,-597.299,256.132,533.817
35,297,0,-684.244,115.073,201.303
24,104,3,-258.194,116.293,360.064
39,150,11,-366.632,114.744,434.149
76,353,0,-517.214,16.0556,29.1873
38,226,8,-564.31,160.08,387.774
46,215,14,-458.69,71.9521,191.443
36,183,5,-364.396,50.4411,111.473
33,134,8,-378.005,238.445,1000.08
40,323,0,-577.967,39.1017,61.5703
17,201,7,-543.47,376.431,632.98
26,165,3,-303.368,41.0827,74.5832
55,225,9,-638.28,226.609,901.573
49,183,4,-488.352,138.642,534.842
37,219,3,-495.545,90.9233,196.874
29,193,5,-498.106,197.432,446.168
35,311,4,-629.769,69.4113,112.555
44,220,1,-509.748,86.7368,212.625
50,261,0,-513.911,44.9207,93.1124
54,456,15,-910.702,69.1516,116.167
43,282,0,-689.541,132.332,278.728
51,281,0,-399.813,16.005,26.4741
42,316,0,-590.237,44.5356,73.7631
27,174,1,-415.007,118.86,250.545
41,270,2,-523.04,49.2817,89.4626
59,330,0,-572.126,29.5638,54.1645
22,180,0,-308.889,33.8186,52.0059
38,212,4,-548.422,169.573,433.155
52,285,12,-726.372,171.787,457.83
47,169,6,-437.274,120.853,481.575
56,284,11,-495.137,31.9872,65.1163
41,211,2,-568.775,188.408,526.515
59,330,0,-572.126,29.5638,54.1645
13,122,1,-276.901,116.526,194.283
16,80,15,-202.628,317.381,1310.25
54,337,4,-789.479,109.647,234.859
40,243,31,-528.814,125.449,312.18
30,143,0,-344.874,98.5122,258.05
60,312,2,-824.975,169.692,458.362
76,353,0,-517.214,16.0556,29.1873
11,63,0,-112.165,32.7906,60.3121
54,305,0,-405.957,13.5145,21.4293
69,334,3,-772.914,85.5628,216.316
45,239,6,-620.531,170.658,460.494
28,234,0,-258.707,9.71475,12.7522
28,182,0,-463.188,160.567,350.743
50,261,0,-513.911,44.9207,93.1124
32,260,0,-262.225,7.90735,10.199
40,275,6,-608.738,93.331,183.217
54,324,1,-544.709,27.8517,48.5742
32,260,0,-262.225,7.90735,10.199
70,386,6,-922.798,112.373,268.173
29,183,0,-351.768,45.6336,83.6049
43,253,3,-618.304,128.9,297.313
102,383,84,-932.119,211.099,1310.55
26,182,11,-474.84,257.251,598.196
40,340,3,-607.802,40.9457,63.6163
39,213,0,-391.188,35.6724,68.6376
29,192,10,-458.553,149.017,330.766
33,258,3,-629.771,153.71,294.909
28,211,1,-591.002,304.23,652.072
41,290,0,-348.065,11.2605,15.8572
25,150,7,-347.234,116.645,268.045
33,261,12,-697.894,298.403,635.022
25,225,4,-638.35,393.476,773.501
23,161,2,-308.902,49.804,87.6558
26,262,0,-427.148,30.4196,42.691
31,195,0,-418.719,71.2421,140.37
29,279,0,-730.772,235.851,416.156
51,350,4,-659.447,45.8222,80.5223
17,165,6,-474.395,495.937,962.98
47,366,8,-918.141,184.933,366.978
39,213,0,-391.188,35.6724,68.6376
46,344,0,-843.12,145.16,282.443
29,232,1,-588.095,182.77,351.452
40,254,9,-721.913,341.215,884.267
24,221,20,-504.089,173.938,322.037
28,232,1,-692.251,470.745,992.566
25,215,0,-534.075,168.001,304.838
24,160,3,-441.523,275.012,649.001
25,91,1,-275.751,249.939,1158.51
28,230,1,-637.446,302.227,607.584
42,244,0,-668.151,216.867,547.425
33,243,5,-533.623,93.1294,174.627
26,194,4,-520.25,256.192,547.216
27,277,1,-629.158,119.242,190.352
46,280,18,-730.991,236.238,616.657
30,173,10,-472.402,280.336,790.99
40,355,4,-859.303,157.654,280.645
31,261,0,-433.218,30.4526,45.6921
38,294,7,-742.375,192.412,386.077
22,179,2,-316.512,38.9503,61.4047
28,193,11,-524.719,315.255,763.962
19,153,9,-411.351,333.905,718.788
36,260,14,-663.045,224.503,495.797
22,180,0,-414.738,113.021,201.419
31,285,9,-713.921,211.58,386.074
25,241,6,-456.678,57.076,87.7628
34,221,5,-609.535,274.245,663.62
41,360,0,-738.313,69.3711,112.426
34,166,2,-423.823,138.204,383.96
29,248,6,-652.477,255.661,496.806
21,175,0,-431.835,159.677,293.515
15,100,2,-200.59,59.5843,111.387
18,172,0,-399.842,127.183,211.184
34,270,7,-710.285,246.338,501.999
18,190,1,-420.65,107.678,168.136
42,233,3,-564.2,118.649,283.819
