sentences,words,OOV,logprob,ppl,ppl1
34,180,2,-525.667,301.691,897.816
28,183,0,-573.045,519.821,1353.3
22,167,0,-509.663,497.314,1126.87
40,175,0,-493.746,197.921,662.832
16,102,0,-346.777,868.542,2510.6
50,492,0,-1272.58,222.806,385.956
19,128,0,-403.418,555.056,1418.08
56,281,21,-881.285,615.003,2452.22
16,118,0,-384.556,741.008,1815.31
15,98,12,-302.871,997.053,3324.69
30,182,18,-433.873,172.37,442.15
49,378,3,-1152.57,522.783,1184.45
38,294,0,-847.748,357.65,764.712
50,492,0,-1272.58,222.806,385.956
28,232,0,-679.475,410.55,848.736
59,452,0,-1354.35,447.093,991.648
26,296,9,-816.339,405.614,698.857
31,269,4,-828.026,627.168,1332.37
50,364,1,-1064.43,377.84,855.674
41,259,2,-802.123,491.685,1321.6
44,334,2,-1076.01,727.312,1741.75
30,161,20,-564.919,2011.97,10151.2
31,243,1,-807.479,907.396,2171.14
42,279,1,-809.613,338.875,817.102
47,266,16,-835.942,652.559,2206.83
23,270,2,-841.351,778.466,1378.38
44,265,0,-790.29,361.054,959.898
25,132,3,-431.944,638.013,2230.5
30,174,0,-524.774,373.613,1037.39
43,227,2,-675.899,332.669,1009.24
42,181,0,-558.512,319.551,1218.16
36,274,0,-828.359,470.03,1054.89
38,289,1,-827.918,346.439,749.405
36,262,1,-833.131,638.492,1556.23
42,258,7,-785.872,481.012,1351.96
50,319,5,-962.657,441.228,1163.56
46,267,4,-823.703,463.131,1355.03
30,163,10,-552.49,1044.89,4083.64
2,150,1,-419.802,602.763,656.847
29,223,1,-579.246,203.12,406.645
33,224,2,-703.135,571.994,1469.85
30,220,5,-646.553,435.504,1016.77
39,256,1,-814.476,589.286,1563.23
39,234,1,-761.777,631.905,1859.65
52,310,0,-955.932,437.215,1212.41
52,335,0,-976.264,333.154,820.767
3,256,1,-743.709,763.122,825.1
46,274,10,-743.603,250.449,655.659
36,229,3,-664.807,344.692,874.225
1,18,0,-56.3385,922.964,1348.71
30,254,1,-761.726,491.599,1025.12
33,267,4,-842.551,702.193,1598.15
25,252,3,-759.467,591.258,1122.19
20,160,18,-474.143,844.901,2182.89
42,319,16,-982.68,705.259,1750.53
39,209,2,-685.696,612.889,2053.72
1,1,1,-0.903755,8.01227,undefined
33,233,3,-662.889,331.506,762.302
46,340,6,-1025.97,501.089,1179.67
16,93,4,-328.495,1344.39,4908.6
28,230,17,-680.713,667.628,1569.77
29,184,0,-494.799,210.377,488.791
48,213,0,-653.726,319.666,1172.56
4,207,12,-579.135,813.255,933.09
37,322,2,-959.316,486.585,995.089
30,330,0,-935.484,396.796,683.599
43,271,0,-792.931,335.165,843.23
38,259,0,-759.733,361.43,857.694
44,300,3,-933.807,547.565,1393.57
31,198,4,-630.857,636.516,1785.83
42,283,15,-923.402,952.171,2789.52
36,256,1,-764.15,422.615,992.354
26,251,0,-797.339,755.929,1501.93
46,294,0,-896.586,433.529,1121.02
35,347,12,-996.305,492.85,941.984
39,257,1,-845.404,734.138,2006.14
40,357,6,-1149.59,871.214,1884.44
36,237,2,-714.886,434.465,1101.71
38,257,1,-719.452,279.973,646.19
42,261,11,-764.455,414.951,1142.4
28,209,5,-632.365,531.754,1258.43
19,195,1,-582.395,542.312,1004.7
31,230,1,-716.111,567.901,1340.05
41,323,4,-1053.82,845.829,2011.48
32,297,2,-862.426,433.898,838.451
29,210,0,-655.355,552.17,1320.5
26,183,3,-533.213,387.627,916.845
33,227,5,-692.445,519.363,1315.59
47,388,2,-1225.48,676.406,1495.61
46,343,4,-1039.08,499.942,1161.84
26,188,9,-602.925,873.163,2335.04
37,357,23,-1130.47,1114.56,2424.68
41,366,3,-1203.34,951.854,2065.35
40,270,6,-859.289,670.821,1798.38
29,204,4,-684.67,976.848,2650.65
22,233,1,-678.954,471.028,844.355
28,218,8,-630.428,445.509,1004.7
14,131,13,-385.097,826.809,1834.58
67,346,14,-1061.69,458.006,1577.08
59,414,6,-1167.49,316.212,726.933
48,181,5,-634.221,678.176,4013.54
93,679,9,-2091.26,550.597,1322.14
84,466,6,-1458.44,479.685,1480.89
82,564,9,-1827.31,738.955,1960.87
70,539,0,-1455.73,245.673,502.103
56,399,12,-1201.4,515.198,1271.76
107,704,20,-2122.8,482.72,1269.15
79,353,23,-1071.66,417.058,1767.89
100,669,30,-1965.55,456.825,1191.2
54,524,0,-1534.11,450.991,846.622
72,523,1,-1496.11,330.139,734.69
40,498,2,-1382.78,380.024,613.565
52,475,15,-1455.35,695.786,1458.14
22,297,26,-753.86,374.026,605.024
71,533,0,-1587.13,424.317,949.994
88,503,11,-1480.07,356.329,1019.25
105,578,32,-2017.44,1255.98,4953.83
154,736,30,-2342.39,529.307,2078.89
59,392,4,-1160.48,394.587,979.303
78,433,0,-1344.92,428.493,1276.61
42,326,6,-966.979,469.043,1051.5
22,128,6,-419.851,823.444,2763.15
61,412,18,-1252.74,566.605,1511.99
87,477,12,-1560.32,670.903,2267.35
40,321,22,-881.557,398.532,887.875
69,535,30,-1593.69,597.669,1431.59
95,481,22,-1397.8,333.505,1109.97
48,471,3,-1355.81,424.176,788.929
88,439,14,-1370.85,470.133,1680.85
79,468,7,-1487.32,567.931,1683.8
94,595,37,-1734.75,457.775,1284.88
60,369,1,-1030.96,256.315,633.153
54,524,0,-1534.11,450.991,846.622
113,639,1,-1827.3,271.119,731.327
50,257,1,-788.487,377.359,1202.34
78,465,2,-1497.29,585.649,1713.53
19,272,19,-774.572,704.191,1152.25
39,213,0,-656.875,404.248,1213.17
21,118,0,-365.524,426.252,1252.15
55,463,9,-1372.49,497.09,1054.62
80,291,25,-1053.26,1106.87,9112.01
42,308,3,-889.784,366.623,826.657
49,379,7,-1106.2,424.18,941.134
7,737,57,-1959.18,710.876,760.59
58,493,27,-1522.29,803.768,1848.05
45,251,23,-766.591,642.727,2302.73
124,653,13,-1863.81,275.13,816.957
56,421,2,-1192.58,324.111,701.861
61,555,1,-1718.15,621.921,1262.84
57,373,8,-1155.56,547.373,1465.23
59,452,0,-1354.35,447.093,991.648
58,371,6,-1092.43,382.443,983.891
40,377,0,-1056.54,341.719,634.59
61,468,18,-1257.77,289.327,623.798
86,697,8,-1891.11,275.515,555.547
88,524,60,-1559.78,669.406,2299.3
140,560,13,-1842.57,480.9,2336.17
67,574,6,-1684.58,449.653,924.282
45,305,0,-776.674,165.603,351.942
64,632,0,-1813.18,402.845,739.52
15,104,5,-312.366,549.605,1429.59
44,459,1,-1285.39,363.521,640.501
30,136,5,-418.4,396.968,1562.75
72,379,15,-1217.22,619.127,2208.01
106,633,2,-1875.09,350.126,936.745
35,193,3,-543.279,259.76,723.373
9,333,26,-879.448,606.826,732.238
53,511,10,-1608.38,800.212,1623.05
95,572,4,-1576.76,238.898,597.004
72,613,40,-1814.43,650.227,1467.37
54,524,0,-1534.11,450.991,846.622
40,412,15,-1310.61,997.941,2001.16
6,33,0,-100.038,367.352,1075.13
80,431,11,-1319.26,435.024,1383.85
115,546,40,-1728.4,607.09,2605.02
88,716,0,-2159.93,485.822,1039.1
55,401,29,-1155.18,507.374,1274.41
40,377,0,-1056.54,341.719,634.59
64,309,7,-946.079,384.517,1357.41
71,427,4,-1245.6,332.247,880.41
18,122,3,-327.794,246.978,568.294
55,421,19,-1193.78,409.458,932.398
45,144,4,-531.987,750.942,6308.24
60,377,4,-1132.07,411.612,1084.05
36,316,1,-973.851,594.984,1234.79
88,495,4,-1446.92,315.505,884.9
3,36,2,-99.4934,488.666,843.875
87,690,21,-2000.98,443.397,979.477
106,646,5,-1907.79,358.045,946.833
87,475,0,-1300.5,206.088,546.876
76,643,2,-1949.35,523.308,1099.27
31,212,9,-623.358,461.237,1176.88
64,632,0,-1813.18,402.845,739.52
5,58,4,-164.389,611.303,1107.24
105,644,27,-2013.66,615.177,1834.96
50,287,5,-869.294,415.294,1209.49
53,549,1,-1531.25,353.047,622.655
21,21,1,-116.156,680.881,642386
70,539,0,-1455.73,245.673,502.103
79,767,0,-2179.98,377.407,695.373
87,475,0,-1300.5,206.088,546.876
40,377,0,-1056.54,341.719,634.59
79,767,0,-2179.98,377.407,695.373
152,612,1,-1940.02,348.839,1496.79
44,249,5,-690.982,250.752,679.039
81,363,24,-1137.97,512.207,2274.24
23,204,13,-613.94,739.4,1638.12
55,251,6,-772.555,375.996,1423.26
134,645,21,-2053.4,511.646,1953
91,637,0,-1780.86,279.403,624.729
112,713,6,-2293.96,632.313,1756.48
46,391,29,-1263.14,1247.19,3085.59
70,539,0,-1455.73,245.673,502.103
134,610,40,-2051.11,819.436,3966.86
60,662,2,-1801.43,317.673,536.331
5,52,6,-147.248,771.273,1588.67
58,483,3,-1324.98,290.257,575.928
71,533,0,-1587.13,424.317,949.994
109,670,32,-2189.42,853.002,2702.04
40,377,0,-1056.54,341.719,634.59
51,427,9,-1302.74,599.378,1308
6,44,4,-129.069,639.508,1685.48
91,637,0,-1780.86,279.403,624.729
52,531,4,-1450.06,319.469,564.345
51,371,12,-1093.84,465.469,1114.02
81,472,12,-1570.25,798.901,2591.7
47,364,19,-1160.29,911.831,2307.54
47,294,13,-831.505,342.828,910.107
71,432,2,-1305.33,403.132,1085.55
91,637,0,-1780.86,279.403,624.729
82,459,28,-1529.51,958.306,3537.94
43,318,12,-1016.83,819.512,2103.66
88,716,0,-2159.93,485.822,1039.1
68,534,7,-1645.73,583.364,1326.89
59,391,0,-1121.74,310.993,739.427
58,625,3,-1554.56,193.252,315.718
45,294,4,-878.638,419.566,1070.99
34,208,5,-695.492,860.13,2667.27
23,243,0,-700.151,428.692,760.814
27,257,4,-824.982,883.819,1823.05
25,203,0,-595.187,407.82,854.979
40,209,3,-704.374,729.978,2625.99
32,283,0,-871.082,582.561,1196.82
25,203,0,-595.187,407.82,854.979
32,233,16,-662.982,459.81,1135.58
23,243,0,-700.151,428.692,760.814
33,262,3,-744.563,354.709,749.48
21,173,0,-518.754,472.055,996.738
19,222,4,-665.304,641.492,1126.82
35,246,5,-743.675,494.852,1218.4
31,285,1,-839.582,462.742,904.219
43,286,7,-813.222,335.377,821.814
35,314,6,-936.068,535.871,1094.41
20,168,4,-497.855,507.847,1085.68
38,291,1,-862.104,424.977,939.23
37,280,1,-855.137,508.31,1161.47
46,285,7,-887.285,547.69,1554.8
41,289,4,-896.556,562.563,1398.97
26,264,16,-787.316,747.165,1495.07
28,198,4,-606.944,541.976,1344.54
21,139,0,-482.226,1032.55,2946.13
21,146,2,-495.587,1008.22,2764.22
15,116,0,-363.8,598.551,1368.39
33,392,5,-1103.07,423.011,708.441
23,177,2,-546.403,574.924,1325.26
28,193,7,-559.788,412.886,1022.38
28,255,8,-770.89,635.677,1321.33
26,256,6,-686.765,307.808,558.549
29,242,18,-722.072,714.561,1673.15
27,199,0,-568.336,327.162,717.731
21,133,1,-380.939,308.888,768.962
32,205,3,-578.864,297.698,733.941
21,128,2,-398.236,511.783,1447.44
25,172,0,-550.271,621.235,1582.17
20,205,2,-581.975,407.147,735.986
23,206,3,-626.197,589.904,1215.38
22,173,0,-502.706,378.426,805.04
31,280,1,-783.211,336.114,641.517
33,219,0,-652.185,387.289,950.633
31,230,2,-636.114,285.785,616.559
57,430,8,-1379.22,757.471,1854.75
15,116,0,-363.8,598.551,1368.39
33,263,9,-875.002,1118.89,2785.42
28,168,1,-519.094,459.219,1283.36
36,192,4,-617.768,572.654,1931.96
35,246,2,-775.073,599.844,1501.51
27,186,1,-557.054,424.242,1025.89
42,216,5,-746.995,896.502,3469.47
26,187,3,-551.767,424.093,997.088
45,376,11,-1153.79,651.823,1449.03
35,235,0,-725.937,488.263,1227.7
37,248,10,-741.449,496.795,1304.16
21,139,7,-439.992,751.221,2154.15
27,224,0,-633.886,335.306,675.845
25,244,3,-705.669,449.668,847.401
41,288,11,-912.527,740.596,1969.34
17,155,2,-448.651,435.638,855.779
24,233,15,-702.008,795.903,1660.43
32,175,0,-569.382,563.17,1793.14
32,195,2,-627.089,612.439,1774.87
38,335,3,-1008.92,533.104,1093.75
28,261,7,-814.897,775.721,1615.31
39,256,2,-773.303,435.772,1107.9
32,187,0,-574.827,421.483,1185.61
40,312,20,-950.849,731.144,1804.4
33,193,2,-565.718,335.37,915.951
31,253,1,-755.244,466.346,993.119
33,240,5,-691.264,379.614,874.073
19,158,4,-487.216,655.052,1457.94
44,302,4,-964.546,661.163,1724.77
23,196,4,-619.732,762.911,1689.55
32,231,4,-688.644,455.889,1080.63
71,513,22,-1703.92,1076.16,2953.23
73,572,7,-1734.44,523.061,1174.35
51,503,13,-1504.84,604.772,1177.89
114,654,20,-2231.58,962.483,3310.09
115,732,71,-2124.31,546.401,1635.99
59,572,39,-1637.9,584.417,1182.99
82,606,0,-2020.85,865.54,2161.43
98,688,0,-2145.5,536.596,1313.6
104,798,47,-2611.66,1133.89,3003.14
66,316,35,-987.366,700.542,3264.05
60,460,0,-1451.83,619.425,1432.72
37,250,2,-779.211,542.095,1386.7
66,546,21,-1751.47,919.548,2168.39
61,440,39,-1358.6,872.351,2443.59
74,578,17,-1676.63,436.879,974.19
140,433,9,-1481.14,422.797,3113.52
111,597,46,-1737.71,421.64,1424.76
21,122,0,-412.505,766.744,2405.41
90,561,41,-1680.76,569.306,1707
98,688,0,-2145.5,536.596,1313.6
73,563,42,-1639.96,576.601,1405.13
59,450,55,-1343.17,908.915,2514.37
85,697,27,-2109.35,622.073,1406.97
92,682,47,-2407.23,2047.3,6178.91
1,3,0,-14.69,4704.31,78824.4
1,6,0,-15.0792,142.616,325.984
1,4,1,-8.71398,150.832,802.896
1,6,0,-15.0792,142.615,325.983
1,4,0,-13.2488,446.439,2052.12
1,6,0,-15.0791,142.614,325.978
1,4,1,-8.71398,150.832,802.896
1,6,0,-15.0791,142.614,325.978
1,6,0,-18.5051,440.136,1213.9
1,9,0,-32.0461,1601.82,3636.5
1,9,0,-26.9375,494.03,984.146
1,6,2,-11.6414,212.948,813.472
1,9,0,-28.6007,724.549,1506.1
1,8,0,-28.8691,1613.16,4061.03
1,7,1,-19.1091,536.874,1530.56
1,6,1,-12.2768,111.206,285.335
1,7,0,-25.1674,1399.35,3938.63
1,6,2,-10.8291,146.496,509.663
1,9,0,-21.3579,136.706,236.101
1,7,0,-23.3901,838.993,2195.02
1,8,0,-22.0402,281.131,568.883
1,3,0,-15.1468,6119.29,111927
1,3,0,-13.0787,1860.72,22886.3
1,6,0,-15.0792,142.616,325.984
1,4,1,-8.71398,150.832,802.896
1,6,0,-15.0792,142.615,325.983
1,4,0,-13.2488,446.439,2052.12
1,6,0,-15.0791,142.614,325.978
1,4,1,-8.71398,150.832,802.896
1,6,0,-15.0791,142.614,325.978
1,10,0,-33.0033,1000.68,1996.76
1,6,0,-23.5749,2332.6,8494.69
1,4,1,-12.1203,1071.68,10967
1,10,0,-37.582,2609.44,5730.64
1,5,0,-19.8017,1996.58,9127.33
1,6,2,-20.363,11819.6,123241
1,3,0,-16.454,12986.4,305246
1,9,0,-27.1932,523.986,1050.67
1,8,0,-28.359,1415.81,3506.55
1,7,0,-25.2621,1438.01,4063.23
1,10,1,-23.5258,225.205,411.126
1,8,1,-16.5367,116.703,230.346
1,8,1,-25.4541,1519.7,4328.08
1,9,2,-18.7212,218.852,472.561
1,5,1,-15.9523,1550.43,9728.95
1,6,2,-11.128,168.116,605.358
1,7,0,-24.1491,1043.85,2817.57
1,1,1,-0.903753,8.01223,undefined
1,6,2,-14.9396,972.568,5431.25
1,1,1,-0.903753,8.01223,undefined
1,8,1,-20.6578,382.138,893.529
1,7,0,-18.7307,219.45,474.038
1,6,1,-17.0252,687.923,2541.25
1,5,0,-18.5348,1227.82,5092.84
1,2,0,-6.29262,125.181,1400.58
1,4,1,-8.71395,150.83,802.881
1,5,0,-10.4316,54.7779,121.991
1,4,0,-13.2487,446.423,2052.03
1,4,1,-8.71391,150.826,802.852
1,6,0,-12.3658,58.4178,115.072
102,494,33,-1479.79,425.02,1621.68
75,597,47,-1785.6,719.39,1764.21
90,746,13,-2381.98,783.905,1776.76
68,547,24,-1726.04,832.785,1996.45
86,715,9,-2082.71,426.265,891.27
98,688,0,-2145.5,536.596,1313.6
82,606,0,-2020.85,865.54,2161.43
100,628,18,-1920.37,506.701,1406.55
91,575,0,-1852.75,605.209,1667.91
86,519,223,-1180.48,1231,9729.78
115,624,13,-2165.82,962.117,3505.25
2,175,22,-455.436,867.551,947.773
41,350,8,-1027.72,482.336,1011.67
37,333,24,-1015.26,859.542,1930.28
71,660,17,-1829.72,365.292,700.82
53,640,66,-1698.56,511.71,910.248
73,651,4,-1817.82,334.774,645.083
91,575,0,-1852.75,605.209,1667.91
59,471,10,-1469.75,670.581,1542.37
80,644,11,-2137.15,994.037,2378.05
106,550,29,-1791.78,720.612,2748.62
58,253,5,-787.903,375.704,1503.24
58,406,16,-1376.11,1179.42,3376.61
91,560,19,-1799.64,703.937,2120.85
21,122,0,-412.505,766.744,2405.41
81,685,16,-1997,459.903,966.167
72,582,43,-1669.94,540.918,1253.79
81,646,41,-2190.48,1559.98,4174.72
76,694,15,-2014.62,465.983,926.913
75,521,36,-1614.29,763.225,2130.22
83,531,14,-1625.87,512.604,1395.77
94,614,47,-1859.52,650.415,1903.6
59,382,22,-1177.57,646.285,1866.47
76,607,12,-1963.41,843.532,1994.6
51,400,8,-1196.46,502.138,1127.73
44,427,22,-1322.84,883.485,1846.2
45,355,0,-1035.3,387.482,824.784
55,468,22,-1482.53,910.201,2108.89
84,639,4,-2131.9,922.753,2276.76
54,504,20,-1563.2,804.591,1697.27
112,880,0,-3087.25,1294.64,3222.86
50,368,7,-1172.28,711.661,1767.36
62,536,10,-1700.31,779.264,1708.16
68,547,24,-1677.42,689.085,1611.77
61,563,23,-1706.41,690.682,1445.48
75,504,28,-1640.27,948.211,2792.26
82,773,22,-2380.16,720.008,1476.81
62,585,18,-1689.62,485.521,954.855
86,654,23,-2009.88,635.593,1531.89
58,332,5,-996.53,387.606,1115.56
56,472,14,-1491.63,798.003,1806.49
70,627,9,-1915.84,609.055,1259.13
63,537,15,-1542.77,433.727,902.611
50,394,11,-1223.92,670.801,1568.92
35,384,11,-1159.17,693.603,1281.46
35,237,22,-769.627,1198.14,3798.92
11,76,1,-275.839,1612.24,4762.68
66,432,28,-1376.05,846.781,2547.24
68,595,16,-1809.09,625.341,1332
103,759,21,-2452.49,824.433,2104.52
62,564,32,-1695.54,715.224,1538.52
76,557,21,-1706.87,615.185,1529.19
81,643,22,-2002.95,713.188,1680.2
72,749,17,-2333.38,798.391,1540.56
73,542,20,-1796.45,1045.33,2763.66
58,402,17,-1295.16,838.69,2312.28
84,838,35,-2536.89,724.576,1443.01
85,638,5,-2089.82,813.973,2001.94
52,418,9,-1207.39,415.979,895.486
17,147,10,-473.606,1189.5,2864.03
25,209,1,-685.773,877.465,1981.45
32,331,18,-1056.79,1156.57,2378.7
29,231,12,-743.893,999.008,2493.29
66,390,17,-1234.49,648.697,2039.93
40,443,30,-1320.63,822.808,1576.35
70,457,4,-1309.19,318.594,776.34
53,448,37,-1397.14,1025.82,2508.18
67,637,26,-2001.89,896.676,1889.78
98,647,5,-2038.51,568.518,1497.1
95,804,18,-2520.91,726.8,1611.61
64,511,19,-1625.39,838.243,2012.08
60,435,11,-1398.86,776.63,1991.62
73,639,39,-1950.94,792.261,1784.7
38,320,24,-940.33,653.673,1502.42
74,692,21,-2283.21,1160.68,2527.54
71,689,37,-2086.08,767.909,1583.1
78,640,14,-1991.28,673.789,1516.91
86,672,30,-2124.15,827.532,2035.36
49,312,12,-1038.07,942.775,2885.55
60,609,5,-1820.87,552.425,1034.39
47,375,0,-1093.17,389.451,822.476
35,189,0,-592.567,441.966,1365.45
46,240,12,-704.264,371.797,1227.09
74,481,0,-1421.87,364.69,903.787
86,586,0,-1459.7,148.651,309.705
59,438,0,-1265.48,351.751,774.857
45,350,1,-1084.48,565.574,1280.55
121,712,0,-2175.22,408.606,1135.22
51,266,19,-848.502,703.597,2724.16
75,417,7,-1237.66,356.342,1043.93
70,399,6,-1175.54,345.907,979.921
107,665,0,-1856.65,254.089,619.375
54,248,0,-937.129,1267.87,6008.2
32,173,24,-625.905,2871.03,15874.6
70,348,0,-961.684,199.838,580.042
30,208,17,-609.107,570.346,1545.39
58,503,0,-1269.4,183.127,333.938
26,116,22,-412.25,2725.31,24301.8
39,322,7,-890.545,327.842,671.627
64,275,3,-944.123,645.49,2958.29
29,160,39,-520.943,2971.34,20198.2
45,250,13,-722.782,365.643,1121.28
35,256,1,-773.216,463.728,1077.01
35,195,0,-599.22,402.997,1182.83
56,516,33,-1556.47,772.159,1669.22
56,329,70,-1023.95,1780.86,8983.99
59,308,41,-765.983,223.687,739.349
29,218,8,-602.989,333.4,743.662
100,494,0,-1528.99,375.019,1244.85
43,327,0,-1137.38,1185.78,3007.66
48,281,0,-1079.17,1906.16,6925.84
48,281,0,-1079.17,1906.16,6925.84
75,584,2,-1677.92,358.026,763.885
93,446,0,-1665.02,1227.68,5410.3
86,408,6,-1223.82,321.982,1107.47
21,154,2,-445.369,375.305,851.248
74,688,0,-1875.7,289.429,532.477
21,127,1,-372.477,341.865,903.989
121,712,0,-2175.22,408.606,1135.22
70,348,0,-961.684,199.838,580.042
39,368,35,-929.108,314.487,616.759
62,437,0,-1230.16,291.911,653.147
53,376,6,-1152.27,529.722,1300.92
75,666,2,-1841.43,310.307,593.259
76,297,90,-926.923,1885.15,30053.1
36,343,0,-1082.59,718.53,1433
80,523,65,-1958.6,4370.33,18897.8
80,641,20,-1858.83,448.422,984.667
120,703,4,-2284.54,615.775,1854.78
68,451,1,-1346.22,397.073,980.819
79,518,0,-1384.95,208.858,471.683
45,263,22,-995.528,3025.99,13515.2
79,518,0,-1384.95,208.858,471.683
122,386,7,-1283.97,365.433,2442.17
55,393,0,-1066.35,240.021,516.849
94,495,0,-1473.04,316.899,945.895
1,18,2,-51.7248,1103.15,1709.22
64,440,90,-1446.47,3118.02,13575.6
69,424,0,-1202.08,274.351,684.079
54,248,0,-937.129,1267.87,6008.2
65,360,5,-1135.73,505.968,1582.14
26,132,2,-407.449,409.121,1362.14
32,180,0,-528.129,309.866,859.111
22,121,27,-432.212,5320.65,39627.7
47,356,18,-1014.82,432.406,1005.59
52,464,0,-1451.89,651.249,1346.11
28,151,1,-447.447,326.399,961.571
53,330,2,-1002.99,429.055,1142.58
80,520,9,-1585.36,481.39,1266.07
74,688,0,-1875.7,289.429,532.477
29,159,0,-481.489,364.009,1067.17
57,386,0,-1137.35,369.304,884.108
100,464,9,-1441.99,396.444,1476.42
54,546,0,-1400.99,216.262,368.054
74,606,0,-1724.79,343.922,701.766
70,448,2,-1298.63,328.64,816.06
47,396,8,-1053.64,264.335,519.468
55,393,0,-1066.35,240.021,516.849
49,481,4,-1360.21,385.442,710.563
90,579,12,-1759.42,476.384,1267.74
45,365,3,-1113.44,544.155,1190.69
30,199,1,-555.183,272.277,636.726
121,712,0,-2175.22,408.606,1135.22
35,189,0,-592.567,441.966,1365.45
28,133,0,-456.28,682.396,2695.73
35,229,57,-708.774,2654.78,13206.2
83,577,0,-1480.8,175.238,368.442
74,606,0,-1724.79,343.922,701.766
30,169,28,-656.685,6922.49,45429.6
131,665,20,-1946.77,322.641,1042.9
41,208,55,-690.927,3643.17,32799.2
35,195,0,-599.22,402.997,1182.83
69,415,0,-1121.9,207.961,505.105
49,254,3,-787.625,422.101,1373.88
83,577,0,-1480.8,175.238,368.442
62,353,36,-1292.76,2576.22,11970.6
62,382,2,-1026.22,209.782,501.86
37,203,35,-750.669,4589.88,29394.7
24,186,30,-631.723,3232.74,11207.4
86,586,0,-1459.7,148.651,309.705
79,657,4,-1916.74,415.431,861.56
43,393,1,-1056.63,268.557,496.005
26,151,4,-435.219,327.883,913.432
59,410,0,-1222.29,403.802,957.642
86,586,0,-1459.7,148.651,309.705
101,552,5,-1635.78,334.463,978.255
