sentences,words,OOV,logprob,ppl,ppl1
36,296,18,-881.9,643.576,1486.97
70,442,117,-1163.26,880.989,3795.53
83,577,44,-1779.54,774.232,2181.39
36,343,29,-1092.83,1325.44,3022.3
43,327,215,-639.039,13268.9,507818
48,307,9,-1002.31,788.562,2309.09
83,577,44,-1779.54,774.232,2181.39
53,470,67,-1388.83,1110.9,2793.99
37,227,153,-426.617,6972.68,582237
60,338,63,-981.38,850.146,3703.87
54,546,43,-1582.55,693.742,1400.29
68,478,239,-1285.41,15381.8,238941
43,327,215,-639.039,13268.9,507818
49,276,164,-597.511,5143.41,216234
58,396,13,-1230.95,618.394,1636.68
35,205,115,-495.162,9147.37,317541
117,658,91,-1954.32,719.781,2797.57
47,375,43,-1062.08,634.348,1581.4
86,586,16,-1858.71,681.384,1823.42
95,455,120,-1196.13,604.911,3719.88
63,519,109,-1426.61,1037.73,3016.7
41,310,104,-699.17,677.094,2477.6
34,352,73,-892.842,712.084,1585.45
64,480,52,-1610.88,1879.97,5804.2
7,69,15,-186.425,1138.01,2833.42
107,424,62,-1370.59,836.32,6111.78
45,385,105,-957.514,883.481,2628.41
86,552,64,-1829.86,1541.38,5619.72
60,653,88,-1889.7,1055.67,2211.11
42,527,152,-1282.85,1192.26,2635.87
63,370,22,-1170.59,704.927,2310.77
51,410,86,-1104.27,880.456,2559.92
98,368,41,-1227.02,771.106,5654.13
67,387,82,-1035.31,606.849,2479.96
39,198,14,-637.039,718.916,2898.48
26,443,89,-1070.86,657.732,1059.31
57,514,99,-1406.97,956.918,2456.38
58,377,40,-1182.33,984.567,3224.06
77,484,41,-1584.23,1113.27,3768.29
67,510,85,-1495.41,1095.09,3300.74
37,357,35,-1105.47,1200.38,2711.14
48,453,46,-1304.05,734.586,1599.75
45,239,28,-720.15,650.258,2588.41
31,317,20,-955.565,819.044,1649.64
54,586,132,-1552.55,1138.16,2628.55
67,510,85,-1495.41,1095.09,3300.74
58,464,65,-1384.46,1070.2,2950.1
31,269,21,-859.814,1207.17,2930.83
19,184,10,-505.92,418.164,808.324
49,368,49,-1067.43,795.457,2219.05
73,401,29,-1298.84,829.339,3100.94
54,345,47,-1044.24,925.93,3192.61
26,286,12,-886.274,900.011,1716.24
52,178,25,-596.423,811.674,7910.27
52,332,22,-1039.21,742.593,2250.59
27,174,18,-507.262,591.456,1785.17
17,83,7,-337.837,4291.94,27875.4
59,354,36,-1133.82,1017.38,3676.84
46,304,9,-1064.89,1326.88,4071.77
53,339,25,-1131.83,1213.42,4023.09
45,335,35,-1008.11,835.733,2292.86
49,423,43,-1276.99,947.677,2293.47
64,473,88,-1275.44,692.819,2055.07
37,207,21,-644.594,777.243,2921.19
36,244,5,-804.441,841.858,2321.99
116,733,145,-1985.53,661.245,2381
17,70,12,-213.006,691.962,4704.57
55,314,15,-1015.09,737.033,2482.85
58,283,41,-884.653,888.88,4524.71
31,295,41,-871.076,1138.69,2688.01
6,30,0,-94.8504,431.253,1451.04
95,621,35,-2019.12,922.424,2789.93
48,234,12,-787.635,826.358,3531.08
17,70,12,-213.006,691.962,4704.57
46,272,13,-882.896,784.769,2563.69
77,497,82,-1402.58,709.216,2397.28
59,356,18,-1172.81,899.884,2950.24
29,214,32,-645.158,1141.88,3506.09
10,188,26,-554.679,1678.32,2654.25
44,371,43,-1127.83,1075.96,2744.73
51,379,23,-1254.99,1212,3351.51
28,212,14,-654.834,789.759,2028.81
61,297,35,-923.043,720.641,3334.77
67,456,37,-1452.63,974.881,2930.21
89,444,69,-1214.93,415.313,1737.01
93,550,52,-1764.03,965.646,3485.17
11,48,0,-171.56,808.705,3751.1
30,248,7,-778.72,747.316,1702.95
90,550,70,-1662.29,824.697,2904.69
39,360,28,-1076.93,799.407,1752.89
26,185,47,-421.06,369.35,1125.02
41,295,28,-904.678,865.498,2445.16
1,18,2,-52.7175,1261.91,1971.71
49,397,58,-1090.29,645.691,1645.1
35,362,15,-1091.76,721.129,1400.51
28,198,15,-592.213,640.763,1722.41
72,409,34,-1299.87,809.072,2926.31
26,202,26,-577.871,725.681,1920.24
50,303,19,-1020.26,1134.16,3912.64
116,733,145,-1985.53,661.245,2381
52,401,27,-1263.13,922.794,2384.32
44,338,34,-1033.03,930.002,2501.11
37,196,9,-667.634,956.11,3717.36
52,331,35,-1055.54,1079.34,3681.39
39,309,44,-765.944,330.79,776.881
24,275,34,-761.821,749.544,1449.05
33,244,9,-834.737,1302.24,3565.12
68,331,24,-1069.88,712.884,3054.63
53,315,16,-1015.92,769.391,2498.84
94,546,46,-1680.07,673.594,2291.59
36,318,26,-922.936,651.371,1447.9
25,175,7,-564.217,838.309,2282.63
16,143,38,-349.914,779.567,2150.39
48,417,40,-1294.48,1111.33,2714.2
40,319,17,-1052.55,1195.76,3056.89
67,452,57,-1317.34,710.194,2162.86
103,434,79,-1217.91,456.238,2696.07
35,339,55,-937.743,870.228,2004.07
73,522,69,-1600.9,1105.44,3419.75
71,450,76,-1298.91,829.639,2971.73
35,237,58,-618.727,778.479,2861.37
39,293,60,-780.163,738.323,2230.18
9,77,13,-213.865,850.458,2196.02
62,405,111,-978.317,559.863,2126.22
8,97,15,-272.838,1075.32,2124.69
52,343,46,-1148.15,1949.08,7342.23
81,562,37,-1789.62,897.778,2563.31
27,212,36,-564.717,605.141,1616.66
53,377,84,-910.618,428.394,1282.07
42,267,7,-916.363,1082.22,3345.58
48,304,61,-775.076,460.776,1547.43
75,545,78,-1564.9,771.382,2243.7
77,549,55,-1695.7,932.602,2707.6
55,395,39,-1173.56,716.749,1979.27
53,240,10,-848.056,992.348,4866.31
82,434,48,-1385.76,914.161,3890.88
44,422,68,-1213.44,1119.07,2678
43,284,34,-828.608,672.997,2062.68
19,142,10,-445.429,890.963,2368.43
76,411,38,-1276.04,694.959,2636.44
88,510,57,-1574.45,813.303,2989.51
49,213,22,-667.759,605.801,3134.16
63,415,94,-1115.98,805.727,2996.13
41,269,60,-711.757,703.118,2544.11
56,344,36,-1057.8,805.472,2719.09
38,313,53,-856.663,749.393,1971.78
73,522,69,-1600.9,1105.44,3419.75
21,430,49,-1248.33,1274.4,1890.01
53,432,57,-1242.47,799.785,2057.12
85,410,101,-1084.58,565.909,3235.75
14,64,13,-184.479,688.88,4142.3
114,620,212,-1774.79,2511.72,22385.3
134,559,62,-1836.63,814.079,4959.45
37,319,40,-939.483,939.825,2329.82
96,568,51,-1860.98,1086.05,3977.11
46,323,56,-914.01,832.067,2650.07
25,176,36,-466.513,671.972,2149
61,413,22,-1322.86,844.646,2416.94
56,410,147,-868.973,529.729,2014.1
28,268,90,-598.717,806.105,2309.81
57,267,54,-791.964,857.433,5225.66
16,140,15,-394.957,632.573,1444.28
79,535,94,-1595.35,1169.42,4145.37
1,656,122,-1676.96,1363.04,1381.59
63,512,29,-1638.71,1003.02,2470.5
31,185,3,-660.564,1262.52,4260.6
79,548,64,-1687.98,995.836,3072.99
115,1017,218,-2692.79,883.409,2345.32
64,430,56,-1287.47,869.828,2769.73
112,880,165,-2574.15,1296.09,3982.99
55,425,48,-1293.45,986.504,2697.14
168,1046,145,-3279.95,1170.14,4368.58
59,346,45,-1009.39,636.6,2256.64
45,312,35,-940.358,832.469,2481.97
49,292,20,-915.032,708.869,2312.53
66,591,81,-1762.74,1148.98,2859.92
62,490,123,-1293.48,1035.39,3345.56
47,337,60,-944.592,823.016,2570.87
49,366,23,-1195.22,1119.53,3052.19
80,552,65,-1684.12,933.738,2871.75
121,698,65,-2228.32,902.263,3313.25
90,735,134,-1977.15,726.582,1948.78
92,993,130,-2843.28,948.986,1970.83
80,641,74,-1910.99,898.7,2346.12
1,564,80,-1639.08,2396.27,2435.11
66,496,48,-1537.12,978.371,2698.17
81,658,89,-1998.63,1187.98,3254.79
65,408,40,-1105.41,357.191,1008.84
19,110,10,-344.709,788.334,2799.53
70,556,118,-1534.09,1046.79,3180.42
87,715,129,-2018.96,999.875,2788.24
95,843,156,-2413.04,1218.24,3254.14
100,800,147,-2093.36,602.589,1606.02
118,993,169,-2841.13,1037.67,2805.24
57,442,66,-1343.25,1265.27,3736.46
80,641,74,-1910.99,898.7,2346.12
80,606,98,-1698.1,772.562,2201.54
1,228,59,-544.572,1597.22,1668.47
126,1023,152,-3042.98,1127.54,3116.44
50,406,65,-1158.37,917.446,2494.46
59,502,97,-1384.48,963.378,2621.04
128,1058,138,-3088,884.22,2272.57
67,533,108,-1448.16,877.835,2555.25
49,424,60,-1246.59,1043.24,2658.92
93,728,131,-2244.57,1790.58,5750.97
66,522,42,-1632.63,977.59,2519.44
57,372,43,-1102.44,717.891,2243.25
93,547,60,-1662.73,735.818,2595.52
81,658,89,-1998.63,1187.98,3254.79
102,816,114,-2351.06,839.865,2234.06
49,277,34,-854.654,845.081,3289.24
69,537,48,-1572.09,656.7,1640.25
55,409,93,-1065.45,744.449,2353.31
117,767,115,-2320.96,1042.69,3628.76
18,53,3,-208.558,1166.9,14830.9
69,553,99,-1557.77,951.759,2699.05
75,594,145,-1515.89,781.494,2377.68
74,503,87,-1530.03,1325.89,4763.81
20,215,37,-596.061,1024.25,2231.8
85,802,104,-2417.53,1223.26,2907.41
86,682,147,-1830.24,885.621,2636.4
48,184,5,-709.881,1340.38,9243.02
80,552,65,-1684.12,933.738,2871.75
57,540,65,-1517.49,711.902,1565.71
18,153,27,-398.559,585.827,1456.01
76,489,77,-1441.8,900.544,3158.72
109,800,123,-2327.87,915.531,2744.83
70,531,63,-1574.61,844.852,2314.98
81,691,127,-1958.96,1089.28,2973.89
25,269,22,-811.757,964.718,1934.04
21,184,14,-591.919,1256.18,3033.03
63,430,68,-1231.65,790.675,2525.49
147,901,189,-2434.56,682.624,2626.21
125,990,141,-2964.1,1104.64,3099.42
106,735,86,-2300.15,1113.17,3500.68
58,574,65,-1689.86,955.77,2089.11
61,503,94,-1404.56,973.712,2717.3
56,436,34,-1297.26,679.892,1686.59
73,625,122,-1699.91,893.778,2396.29
25,166,32,-478.294,1018.92,3709.87
65,484,84,-1395.62,1003.06,3083.5
38,354,42,-1067.29,1120.49,2635.19
78,697,143,-1887.47,969.399,2552.61
19,142,20,-432.678,1171.22,3520
78,704,90,-2124.8,1176.31,2887.94
9,77,13,-191.418,418.948,979.267
69,537,48,-1572.09,656.7,1640.25
56,436,34,-1297.26,679.892,1686.59
61,528,70,-1568.84,1053.93,2663.25
76,538,82,-1603.93,1034.9,3291.41
85,701,99,-2025.84,888.847,2318.41
61,538,44,-1657.4,968.954,2264.94
88,657,115,-1925.54,1138.72,3569.94
45,368,33,-1128.31,931.612,2333.93
87,663,90,-2227.86,2374.32,7727.8
42,412,72,-1179.22,1221.72,2939.71
66,393,72,-1122.57,795.623,3141.33
75,492,106,-1371.1,942.289,3565.08
66,469,130,-1218.59,1020.63,3932.48
63,661,96,-1895.87,1044.47,2267.34
21,184,14,-591.919,1256.18,3033.03
48,435,98,-1199.27,1303.15,3619.71
147,901,189,-2434.56,682.624,2626.21
69,546,65,-1683.64,1151.24,3164.42
95,843,156,-2413.04,1218.24,3254.14
84,701,65,-2123.17,888.884,2179.29
19,91,33,-246.403,1585.03,17714.4
99,1052,254,-2596.93,785.474,1795.98
90,797,99,-2337.33,925.018,2231.54
41,402,70,-1206.97,1721.27,4319.74
49,424,60,-1246.59,1043.24,2658.92
46,458,73,-1260.33,839.832,1877.48
31,238,44,-673.532,985.085,2963.55
47,433,100,-1183.15,1298.85,3572.8
117,718,136,-2006.92,743.24,2807.47
15,486,82,-1342.49,1599.66,2103.73
69,474,63,-1434.81,975.428,3097.64
80,637,104,-1829.88,966.331,2711.28
66,644,63,-2003.98,1251.24,2813.14
78,697,143,-1887.47,969.399,2552.61
69,560,78,-1672.43,1084.58,2949.64
90,636,168,-1698.08,1104.46,4249.83
85,611,93,-2053.08,2539.64,9193.27
83,642,41,-2056.72,1016.02,2643.42
77,580,69,-1707.19,800.551,2192.23
64,496,84,-1460.43,1169.88,3505.45
74,652,71,-1897.55,788.903,1845.05
81,658,89,-1998.63,1187.98,3254.79
8,41,4,-143.804,1569.09,7701.9
109,1065,176,-2990.07,990.965,2308.89
105,601,107,-1753.4,845.681,3543.12
22,202,15,-632.089,1057.67,2399.7
121,780,93,-2442.72,1054.8,3594.47
22,164,42,-443.707,1205.87,4334.57
87,546,105,-1521.56,761.634,2820.03
74,607,64,-1770.54,740.619,1822.48
58,410,43,-1280.06,1027.81,3075.46
60,476,92,-1337.28,1027.78,3037.47
50,324,79,-829.485,648.357,2430.27
87,701,114,-2241.49,2116.63,6584.82
62,474,57,-1428.42,959.596,2663.6
69,505,87,-1405.37,768.728,2302.14
112,610,122,-1659.42,583.046,2514.52
77,700,98,-1999.72,881.238,2097.93
91,673,119,-1959.28,1090.53,3440.33
106,905,139,-2717.2,1306.34,3525.82
73,500,89,-1447.5,978.819,3325.81
26,200,13,-673.401,1450.46,3990.91
92,664,135,-1831.01,888.15,2892.45
56,499,65,-1435.94,852.11,2035.28
46,379,26,-1232.75,1229.17,3106.16
74,652,71,-1897.55,788.903,1845.05
115,998,124,-3071.98,1276.88,3272.31
128,977,137,-2879.93,944.344,2682.15
78,572,107,-1567.15,769.313,2345.44
74,587,107,-1635.15,894.401,2550.12
63,451,59,-1345.63,906.639,2708.55
45,318,27,-923.974,562.241,1496.82
30,247,35,-695.648,749.164,1911.42
36,286,42,-865.265,1230.93,3516.97
8,64,7,-195.452,1016.16,2685.29
79,764,119,-2092.59,776.807,1755.18
52,437,77,-1233.99,988.845,2677.67
40,301,38,-879.799,800.993,2214.34
5,285,56,-800.789,2643.47,3139.74
59,346,45,-1009.39,636.6,2256.64
23,222,67,-540.059,1081.54,3049.67
49,293,50,-909.334,1300.64,5522.25
64,597,109,-1527.88,586.008,1351.79
87,546,146,-1488.91,1141.04,5275.52
82,601,126,-1690.54,1084.14,3622.74
146,956,85,-2821.03,594.122,1733.17
86,682,147,-1830.24,885.621,2636.4
50,324,79,-829.485,648.357,2430.27
111,846,136,-2544.9,1258.23,3840.35
68,495,84,-1398.87,832.538,2532.71
60,510,101,-1371.61,840.508,2257.2
32,255,11,-808.274,848.263,2054
85,539,150,-1549.65,1859.09,9631.01
72,576,97,-1695.86,1196.13,3470.64
15,101,26,-254.375,670.488,2464.16
112,610,122,-1659.42,583.046,2514.52
81,658,89,-1998.63,1187.98,3254.79
59,414,32,-1317.15,969.896,2805.6
3,154,43,-354.497,1287.13,1561.94
139,694,82,-2162.87,758.559,3420.62
36,302,109,-694.16,1074.65,3950.78
163,1180,211,-3402.08,1012.43,3242.75
98,694,111,-2040.15,990.397,3157.86
79,645,127,-1734.77,805.039,2233.48
121,917,191,-2483.05,854.243,2631.35
86,507,84,-1450.55,707.611,2686.49
68,395,73,-1127.8,779.439,3180.31
91,683,160,-1811.62,892.331,2910.09
18,153,27,-398.559,585.827,1456.01
56,464,127,-1167.54,935.06,2914.14
4,205,48,-511.464,1502.43,1810.23
63,471,81,-1314.57,797.84,2347.94
63,512,29,-1638.71,1003.02,2470.5
20,169,42,-415.556,671.291,1871.09
109,876,135,-2470.52,806.295,2157.92
75,529,94,-1515.45,936.403,3046.38
89,712,101,-2119.41,1065.91,2942.72
85,701,99,-2025.84,888.847,2318.41
51,417,89,-1109.68,847.078,2416.46
80,665,113,-1838.9,812.172,2144.55
35,299,106,-692.831,1093.28,3888.62
87,593,176,-1630.64,1719.49,8136
86,568,80,-1682.19,852.392,2799.66
56,603,100,-1673.36,985.098,2122.02
9,104,13,-277.091,590.083,1109.07
83,596,111,-1670.55,873.189,2782.48
33,268,50,-775.118,1224.95,3594.08
59,422,36,-1157.79,399.747,998.776
37,288,5,-929.735,804.309,1928.79
34,329,16,-1023.39,889.699,1860.41
31,262,13,-851.908,1102.88,2638.26
34,285,13,-954.219,1313.3,3222.25
33,248,40,-699.957,802.39,2318.34
33,279,38,-791.914,776.598,1931.74
43,315,28,-926.068,640.126,1685.45
28,287,20,-863.553,845.861,1715.07
20,192,17,-583.6,983.603,2162
26,181,10,-566.295,749.197,2049.6
36,262,45,-702.247,596.596,1722.51
69,347,18,-1162.33,832.575,3411.25
27,240,25,-703.526,807.478,1871.6
27,228,24,-674.977,835.56,2035.68
27,246,26,-706.239,723.216,1622.48
33,231,25,-704.259,884.482,2622.6
42,368,34,-1116.39,931.381,2200.34
29,180,12,-565.93,746.002,2336.84
34,256,7,-828.674,847.574,2128.18
43,318,41,-987.554,1219.29,3674.33
40,176,2,-612.105,724.945,3294.93
26,148,15,-459.876,780.378,2868.92
23,203,5,-600.776,522.932,1081.99
33,274,25,-819.268,803.904,1950.88
42,323,29,-971.583,779.139,2016.99
27,227,9,-704.498,750.763,1704.68
35,213,29,-717.78,1894.66,7961.15
45,295,43,-799.219,490.878,1484.24
27,227,18,-728.625,1222.91,3063.68
36,336,24,-1005.09,773.021,1665.11
43,360,23,-1126.63,922.163,2203.47
28,254,8,-767.897,634.666,1322.92
34,276,22,-899.052,1323.45,3463.97
44,230,6,-841.248,1377.16,5696.02
16,175,5,-561.334,1042.14,2004.32
43,368,10,-1059.37,438.341,910.175
27,194,15,-626.924,1104.89,3179.57
35,275,9,-871.843,787.93,1894.98
35,236,21,-730.104,832.564,2487.91
58,402,26,-1264.03,817.566,2300.35
4,122,16,-353.036,1619.65,2140.58
28,287,25,-829.313,723.934,1463.24
44,319,21,-983.885,753.109,2002.76
53,391,20,-1189.5,638.895,1607.7
23,193,10,-599.432,812.574,1886.18
24,184,11,-591.056,1000.66,2609.22
39,284,25,-870.16,831.764,2289.24
36,351,21,-1042.01,703.119,1437.52
25,250,16,-788.339,1106.06,2338.67
18,209,19,-608.04,838.052,1585.67
59,314,16,-1036.05,798.196,2997.01
29,217,15,-676.142,845.324,2224.54
39,294,22,-918.694,899.497,2385.35
46,500,18,-1483.37,644.784,1195.45
44,287,15,-914.649,784.256,2305.04
27,249,21,-757.056,930.782,2091.33
29,210,12,-655.723,773.837,2049.91
32,276,18,-867.028,976.676,2293.89
55,291,19,-978.043,979.392,3942.26
31,402,25,-1188.24,817.247,1418.5
27,237,4,-752.972,787.129,1704.67
44,316,41,-1033.21,1733.42,5716.46
36,250,12,-823.666,1014.1,2889.23
35,233,43,-623.473,590.187,1911.77
30,241,17,-710.607,627.573,1487.14
21,167,8,-525.355,829.166,2014.29
24,242,28,-732.181,1192.32,2638.81
1,1,1,-1.32915,21.3378,undefined
30,227,12,-685.656,628.923,1545.61
34,307,27,-974.376,1267.97,3019.35
35,218,43,-580.177,579.091,2066.79
24,260,17,-777.144,814.051,1578.06
30,230,10,-728.935,823.648,2057.51
36,349,27,-1075.16,1007.52,2182.83
40,225,20,-705.119,755.154,2751.71
36,276,28,-806.804,693.202,1791.61
38,256,12,-854.848,1074.92,3187.68
32,273,22,-851.058,1016.89,2458.5
47,304,33,-880.607,587.768,1776.13
26,234,28,-695.801,998.028,2386.03
30,247,18,-796.296,1187.14,3001.07
33,261,15,-794.586,704.656,1698.33
24,177,6,-555.289,704.098,1767.26
22,231,26,-751.86,2051.92,4651.69
43,363,40,-1077.47,878.835,2166.81
30,279,21,-819.107,698.426,1495.66
49,369,20,-1093.68,559.694,1360.71
28,287,25,-829.313,723.934,1463.24
38,365,30,-1092.54,849.284,1825.17
32,305,25,-880.766,665.224,1398.28
40,262,11,-844.222,796.353,2309.05
37,272,7,-867.342,744.721,1874.95
56,362,5,-1127.05,535.702,1435.45
30,198,10,-654.236,1002.5,3019.82
40,302,32,-956.851,1220.72,3498.59
41,263,22,-793.417,650.931,1959.68
1,1,1,-1.32915,21.3378,undefined
28,226,13,-713.739,915.316,2243.29
34,215,14,-679.364,777.873,2398.38
35,199,28,-611.859,933.657,3785.48
39,205,5,-673.239,655.993,2323.78
49,296,20,-924.863,701.023,2243.64
30,239,24,-726.131,920.022,2384.25
27,199,14,-620.075,841.167,2247.8
35,252,19,-733.129,543.946,1401.12
17,131,9,-383.886,577.785,1401.53
64,331,30,-1057.89,791.277,3270.28
40,302,32,-956.851,1220.72,3498.59
34,264,12,-814.448,704.239,1705.83
44,235,18,-738.505,675.338,2530.75
28,248,7,-806.733,997.714,2225.55
48,260,18,-838.846,780.861,2926.22
41,315,38,-904.939,701.004,1848.96
8,37,7,-104.48,561.672,3038.63
37,197,7,-636.556,637.106,2240.24
28,234,7,-708.314,599.382,1319.25
11,63,8,-184.586,626.27,2270.46
53,294,20,-954.41,829.252,3042.63
41,225,60,-550.956,472.655,2183.37
39,198,22,-605.436,654.606,2754.07
55,246,14,-776.425,507.355,2221.56
5,20,5,-67.7853,2450.55,33038.4
33,209,21,-603.782,539.569,1627.83
3,276,32,-762.235,1218.91,1330.19
48,314,20,-994.866,810.893,2420.45
51,281,26,-873.736,716.713,2669.41
32,260,11,-809.658,760.933,1785.01
33,201,31,-592.366,828.053,3051.44
61,299,65,-822.088,611.985,3259.86
34,208,8,-693.666,921.261,2939.87
43,216,31,-620.645,527.383,2263.79
29,236,31,-691.614,902.846,2364.42
35,192,26,-565.836,653.29,2562.43
37,185,24,-556.969,650.092,2880.28
65,469,93,-1247.82,675.338,2082.9
24,118,24,-325.649,575.096,2913.1
76,353,9,-1206.14,744.338,3207.97
1,5,0,-19.0706,1508.14,6518.22
48,377,152,-777.717,705.96,2861.01
42,292,6,-932.552,696.86,1822.51
30,153,32,-448.79,937.824,5116.95
44,249,32,-757.095,795.697,3082.61
25,151,14,-473.024,831.569,2836.13
28,278,6,-863.622,756.377,1496.51
46,286,35,-837.254,659.231,2166.08
30,200,3,-691.386,1111.1,3232.76
48,377,152,-777.717,705.96,2861.01
15,97,18,-252.056,480.232,1550.91
58,368,14,-1226.85,950.14,2921.95
18,141,5,-452.151,863.064,2111.72
31,286,23,-895.632,1112.67,2543.57
32,172,21,-535.159,840.165,3500.24
39,333,40,-983.387,916.239,2271.27
26,268,24,-770.215,712.275,1434.23
63,283,34,-851.404,535.621,2625.98
31,264,22,-783.868,743.553,1734.3
45,230,22,-722.362,716.45,2970.94
40,344,35,-1024.05,859.501,2061.03
38,159,6,-530.559,599.506,2935.64
38,434,31,-1333.18,1054.59,2033.01
49,290,13,-878.625,495.641,1485.7
36,303,26,-855.012,539.096,1220.91
40,266,27,-805.6,771.713,2348.07
26,189,22,-569.453,892.343,2569.78
64,460,19,-1440.44,711.802,1846.32
32,203,9,-663.669,864.149,2636.18
39,324,12,-1028.74,852.849,1982.58
28,234,7,-708.314,599.382,1319.25
48,252,8,-864.399,912.583,3488.36
30,246,27,-744.724,979.169,2515.15
49,252,1,-855.781,712.203,2567.36
32,154,10,-531.081,1041.13,4875.98
33,213,12,-667.298,710.727,2088.78
25,200,74,-466.066,1220.49,4999.65
35,193,16,-620.18,842.125,3190.37
32,332,30,-1005.14,1021.91,2129.57
32,260,11,-809.658,760.933,1785.01
48,316,19,-1032.76,985.154,3001.25
18,103,7,-326.827,736.044,2537.75
53,338,56,-952.667,697.882,2389.2
49,269,31,-823.163,738.185,2875.21
35,208,39,-589.386,774.724,3072.49
20,97,42,-238.728,1524.21,21903.6
61,376,47,-1166.45,979.277,3511.16
53,279,21,-941.083,1061.67,4442.31
57,356,21,-1126.39,747.223,2303.38
1,18,2,-52.7175,1261.91,1971.71
36,315,38,-939.262,1001.93,2459.44
44,310,25,-938.663,712.983,1965.87
77,444,11,-1531.82,1008.25,3448.97
43,337,9,-1063.9,737.312,1752.24
47,262,30,-837.056,1000.46,4055.08
56,304,31,-961.652,837.442,3330.7
34,145,21,-433.199,551.784,3115.62
45,291,18,-949.68,969.203,3010.79
31,165,11,-544.438,876.814,3430.13
14,57,1,-207.659,925.877,5107.31
29,219,15,-684.675,867.997,2271.16
35,297,26,-866.847,680.506,1580.14
24,104,13,-320.314,610.009,3310.78
39,150,30,-461.434,798.185,7003.05
76,353,9,-1206.14,744.338,3207.97
38,226,12,-725.913,759.636,2466.69
46,215,31,-624.983,521.574,2492.56
36,183,16,-586.244,772.504,3239.24
33,134,26,-373.626,446.511,2880.73
40,323,16,-995.326,738.543,1746.25
17,201,11,-625.364,1049.74,1956.09
26,165,13,-492.547,584.953,1739.58
55,225,62,-634.625,814.94,7823.61
49,183,31,-542.63,500.788,3714.81
37,219,18,-670.298,655.208,2161.81
29,193,23,-578.192,804.425,2518.41
35,311,52,-806.537,553.762,1300.3
44,220,1,-728.811,590.396,2127.66
50,261,32,-765.84,555.835,2209.42
54,456,51,-1295.93,665.851,1584.26
43,282,20,-867.351,697.868,2044.09
51,281,26,-873.736,716.713,2669.41
42,316,22,-956.072,700.57,1786.26
27,174,17,-495.06,490.391,1423.14
41,270,10,-861.862,730.012,2064.69
59,330,40,-1058.22,1076.84,4456.94
22,180,12,-535.013,654.422,1529.68
38,212,35,-643.098,979.832,4298.53
52,285,28,-919.252,943.899,3774.47
47,169,16,-611.538,1142.06,9930.71
56,284,31,-884.477,728.425,3132.97
41,211,56,-503.077,368.738,1760.58
59,330,40,-1058.22,1076.84,4456.94
13,122,7,-373.359,825.78,1764.4
16,80,11,-260.445,1158.93,5950.61
54,337,37,-961.421,519.852,1602.28
40,243,55,-673.931,903.309,3843.6
30,143,21,-446.081,860.49,4533.2
60,312,73,-866.269,789.263,4212.67
76,353,9,-1206.14,744.338,3207.97
11,63,8,-184.586,626.27,2270.46
54,305,11,-951.237,541.302,1719.89
69,334,46,-990.457,594.825,2748.44
45,239,14,-816.778,1059.5,4267.01
28,234,7,-708.314,599.382,1319.25
28,182,17,-573.012,931.051,2970.29
50,261,32,-765.84,555.835,2209.42
32,260,11,-809.658,760.933,1785.01
40,275,29,-825.081,767.179,2259.36
54,324,18,-1034.44,747.224,2401.76
32,260,11,-809.658,760.933,1785.01
70,386,37,-1193.39,704.995,2626.97
29,183,10,-605.528,994.637,3163.47
43,253,30,-744.083,627.052,2171.17
102,383,130,-979.147,573.007,7415.58
26,182,18,-564.452,934.975,2765.54
40,340,30,-1017.23,806.055,1911.52
39,213,7,-679.542,593.803,1989.52
29,192,17,-595.96,834.4,2543.83
33,258,27,-730.545,585.081,1453.89
28,211,19,-653.698,936.168,2539.08
41,290,33,-863.21,788.277,2284.52
25,150,10,-505.93,1164.78,4109.47
33,261,30,-825.66,1341.22,3752.18
25,225,23,-725.43,1569.38,3901.56
23,161,24,-470.973,878.169,2740.03
26,262,18,-778.382,763.656,1549.14
31,195,13,-606.149,701.086,2140.38
29,279,36,-820.294,1037.01,2375.16
51,350,17,-1145.31,960.665,2750.19
17,165,15,-501.37,1005.11,2200.22
47,366,42,-1058.89,714.724,1854.23
39,213,7,-679.542,593.803,1989.52
46,344,21,-1114.15,1045.65,2814.44
29,232,10,-744.575,925.623,2259.13
40,254,7,-881.443,1178.23,3703.35
24,221,33,-646.716,1123.43,2754.09
28,232,15,-733.282,983.982,2394.3
25,215,22,-660.519,1071.29,2644.73
24,160,1,-549.314,1003.96,2849.74
25,91,3,-382.504,2426.58,22214.7
28,230,18,-778.11,1746.32,4680.89
42,244,23,-760.283,777.694,2755.46
33,243,20,-711.109,599.472,1544.65
26,194,21,-602.04,1060.05,3019.95
27,277,18,-881.546,1208.73,2533.11
46,280,27,-827.266,584.487,1861.34
30,173,23,-540.47,1006.04,4009.92
40,355,12,-1079.03,656.627,1399.17
31,261,19,-748.535,551.933,1239.14
38,294,15,-920.077,798.827,1985.04
22,179,11,-552.734,811.201,1950.23
28,193,8,-624.825,857.928,2384.69
19,153,17,-480.589,1260.59,3417.75
36,260,41,-727.82,714.817,2105.61
22,180,6,-578.18,891.038,2103.16
31,285,23,-867.782,915.613,2051.84
25,241,27,-694.893,808.171,1766.71
34,221,14,-653.741,515.96,1439.35
41,360,16,-1056.91,556.175,1181.42
34,166,14,-545.989,861.838,3908.71
29,248,24,-734.241,798.25,1896.1
21,175,18,-508.131,715.597,1723.87
