sentences,words,OOV,logprob,ppl,ppl1
106,735,0,-1630.55,86.8617,165.364
58,574,0,-1188.26,75.8863,117.529
61,503,0,-772.648,23.4393,34.3621
56,436,0,-583.055,15.3134,21.7411
73,625,0,-1402.56,102.188,175.427
25,166,0,-317.491,45.947,81.7705
65,484,0,-1124.44,111.726,210.484
38,354,0,-709.128,64.4168,100.736
78,697,0,-969.84,17.8405,24.6291
19,142,0,-287.509,61.062,105.855
78,704,0,-1532.62,91.1745,150.321
9,77,0,-184.441,139.529,248.507
69,537,0,-799.34,20.847,30.7985
56,436,0,-583.055,15.3134,21.7411
61,528,0,-907.516,34.7356,52.3336
76,538,0,-1200.25,90.1171,170.197
85,701,0,-1006.72,19.0902,27.2971
61,538,0,-954.225,39.1769,59.3817
88,657,0,-1646.32,162.118,320.494
45,368,0,-758.958,68.8129,115.448
87,663,0,-1182.71,37.7522,60.7955
42,412,0,-805.2,59.3702,90.0263
66,393,0,-668.342,28.5814,50.19
75,492,0,-957.507,48.8343,88.3389
66,469,0,-1052.92,92.9125,175.805
63,661,0,-1461.69,104.45,162.679
21,184,0,-255.342,17.6023,24.4189
48,435,0,-611.599,18.4608,25.4668
147,901,0,-1213.87,14.397,22.2458
69,546,0,-1230.86,100.323,179.608
95,843,0,-1166.03,17.5025,24.1651
84,701,0,-1218.58,35.6724,54.7452
19,91,0,-180.313,43.5724,95.8219
99,1052,0,-1379.23,15.7865,20.4669
90,797,0,-1640.7,70.7486,114.444
41,402,0,-815.364,69.2709,106.726
49,424,0,-540.936,13.9197,18.8709
46,458,0,-895.536,59.8214,90.2231
31,238,0,-504.731,75.2185,132.044
47,433,0,-602.209,17.9723,24.5914
117,718,0,-1493.19,61.4123,120.131
15,486,0,-916.39,67.4717,76.838
69,474,0,-993.188,67.4646,124.547
80,637,0,-1121.47,36.6532,57.6165
66,644,0,-1130.9,39.1582,57.0247
78,697,0,-969.84,17.8405,24.6291
69,560,0,-889.644,25.9644,38.7838
90,636,0,-1420.95,90.6218,171.474
85,611,0,-1037.08,30.9066,49.8129
83,642,0,-1299.45,61.994,105.699
77,580,0,-990.603,32.1934,51.043
64,496,0,-869.108,35.6433,56.5241
74,652,0,-982.798,22.5796,32.1632
81,658,0,-773.381,11.1307,14.9745
8,41,0,-90.4519,70.1385,160.747
109,1065,0,-1926.64,43.7612,64.4245
105,601,0,-1103.03,36.5061,68.4423
22,202,0,-411.202,68.505,108.556
121,780,0,-1613.51,61.773,117.112
22,164,0,-375.804,104.822,195.653
87,546,0,-1150.92,65.7951,128.205
74,607,0,-1067.87,36.9906,57.4459
58,410,0,-662.002,25.9737,41.1755
60,476,0,-1106.98,116.217,211.64
50,324,0,-424.375,13.6362,20.408
87,701,0,-1362.44,53.5771,87.8133
62,474,0,-750.72,25.1535,38.3529
69,505,0,-1158.16,104.159,196.508
112,610,0,-971.138,22.1344,39.0868
77,700,0,-1107.73,26.6471,38.2358
91,673,0,-1336.4,56.1334,96.7704
106,905,0,-2035.79,103.19,177.62
73,500,0,-1260.51,158.432,331.911
26,200,0,-471.796,122.346,228.548
92,664,0,-1038.3,23.6275,36.6193
56,499,0,-970.152,55.9786,87.9413
46,379,0,-694.696,43.1102,68.0726
74,652,0,-982.798,22.5796,32.1632
115,998,0,-2461.9,162.911,292.978
128,977,0,-2058.15,72.875,127.821
78,572,0,-1257.05,85.8849,157.628
74,587,0,-1105.95,47.1134,76.5719
63,451,0,-874.777,50.3385,87.0239
45,318,0,-643.964,59.43,105.936
30,247,0,-552.619,98.8588,172.713
36,286,0,-677.851,127.388,234.481
8,64,0,-151.985,129.094,237.011
79,764,0,-1370.68,42.2627,62.2424
52,437,0,-1016.8,120.047,212.216
40,301,0,-495.312,28.3484,44.2135
5,285,0,-561.299,86.2012,93.2115
59,346,0,-577.959,26.7337,46.8167
23,222,0,-523.81,137.405,228.826
49,293,0,-637.946,73.3397,150.415
64,597,0,-1425.45,143.383,244.164
87,546,0,-796.88,18.1507,28.8062
82,601,0,-1058.05,35.4093,57.6073
146,956,0,-1664.9,32.4189,55.1477
86,682,0,-840.941,12.4444,17.1022
50,324,0,-424.375,13.6362,20.408
111,846,0,-2039.98,135.406,257.822
68,495,0,-987.003,56.6387,98.6155
60,510,0,-816.847,27.106,39.9633
32,255,0,-382.14,21.4535,31.5201
85,539,0,-889.576,26.6442,44.7116
72,576,0,-1366.98,128.686,236.169
15,101,0,-214.043,70.0157,131.593
112,610,0,-971.138,22.1344,39.0868
81,658,0,-773.381,11.1307,14.9745
59,414,0,-628.361,21.3039,32.9443
3,154,0,-356.756,187.211,207.299
139,694,0,-1337.64,40.3464,84.6114
36,302,0,-422.415,17.7725,25.0452
163,1180,0,-2544.63,78.4752,143.371
98,694,0,-934.752,15.144,22.2282
79,645,0,-941.219,19.9538,28.7908
121,917,0,-2063.43,97.2492,177.906
86,507,0,-1122.71,78.2115,163.839
68,395,0,-677.393,29.0437,51.8703
91,683,0,-1452.59,75.2883,133.898
18,153,0,-240.57,25.5178,37.3554
56,464,0,-1125.97,146.327,267.089
4,205,0,-463.802,165.633,182.998
63,471,0,-744.772,24.8145,38.1292
63,512,0,-757.943,20.8047,30.2244
20,169,0,-322.421,50.8079,80.8754
109,876,0,-1699.93,53.1889,87.2094
75,529,0,-1100.95,66.4902,120.554
89,712,0,-998.298,17.6325,25.2408
85,701,0,-1006.72,19.0902,27.2971
51,417,0,-763.617,42.8213,67.7978
80,665,0,-1456.51,90.1678,154.969
35,299,0,-418.134,17.8607,25.0288
87,593,0,-971.118,26.7987,43.4145
86,568,0,-859.131,20.59,32.5503
56,603,0,-1350.81,112.148,173.842
9,104,0,-127.607,13.4669,16.8652
83,596,0,-934.917,23.8178,37.0384
33,268,0,-474.536,37.7165,58.9734
59,422,0,-702.33,28.85,46.1624
